Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Tot_2026-08-03;Tot_2026-09-07;Tot_2026-09-15
2026;NA;020704;kg;Campania;NP;scarti inutilizzabili per il consumo o la trasformazione;1303.0;3193.0;3693.0
2026;NA;020704;l;Campania;NP;scarti inutilizzabili per il consumo o la trasformazione;400.0;400.0;400.0
2026;NA;020705;kg;Campania;NP;fanghi da trattamento in loco degli effluenti;360.0;440.0;440.0
2026;NA;030104;kg;Campania;P;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci contenenti sostanze pericolose;97829.0;101535.0;109366.0
2026;NA;030105;kg;Campania;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;1356796.0;1566172.0;1616050.0
2026;NA;030307;kg;Campania;NP;scarti della separazione meccanica nella produzione di polpa da rifiuti di carta e cartone;104740.0;104740.0;104740.0
2026;NA;030311;kg;Campania;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 03 03 10;27650.0;39200.0;39200.0
2026;NA;040101;kg;Campania;NP;carniccio e frammenti di calce;;;5.0
2026;NA;040104;kg;Campania;NP;liquido di concia contenente cromo;1600.0;2350.0;2350.0
2026;NA;040106;kg;Campania;NP;fanghi, prodotti in particolare dal trattamento in loco degli effluenti, contenenti cromo;51255.0;65500.0;65520.0
2026;NA;040107;kg;Campania;NP;fanghi, prodotti in particolare dal trattamento in loco degli effluenti, non contenenti cromo;41000.0;55000.0;55000.0
2026;NA;040107;l;Campania;NP;fanghi, prodotti in particolare dal trattamento in loco degli effluenti, non contenenti cromo;2000.0;2000.0;2000.0
2026;NA;040108;kg;Campania;NP;rifiuti di cuoio conciato (scarti, cascami, ritagli, polveri di lucidatura) contenenti cromo;160784.0;194924.0;194924.0
2026;NA;040109;kg;Campania;NP;rifiuti delle operazioni di confezionamento e finitura;1276800.0;1440568.0;1502822.0
2026;NA;040209;kg;Campania;NP;rifiuti da materiali compositi (fibre impregnate, elastomeri, plastomeri);19306.0;19306.0;19306.0
2026;NA;040221;kg;Campania;NP;rifiuti da fibre tessili grezze;20.0;20.0;20.0
2026;NA;040222;kg;Campania;NP;rifiuti da fibre tessili lavorate;1523700.0;1796928.0;1915885.0
2026;NA;050103;kg;Campania;P;morchie da fondi di serbatoi;129320.0;171720.0;171920.0
2026;NA;050107;kg;Campania;P;catrami acidi;16000.0;16000.0;16000.0
2026;NA;050109;kg;Campania;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;;1180.0;1180.0
2026;NA;050109;l;Campania;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;2000.0;;
2026;NA;060101;kg;Campania;P;acido solforico e acido solforoso;231.0;281.0;281.0
2026;NA;060102;kg;Campania;P;acido cloridrico;26.0;26.0;26.0
2026;NA;060103;kg;Campania;P;acido fluoridrico;;1.0;1.0
2026;NA;060105;kg;Campania;P;acido nitrico e acido nitroso;5.0;5.0;8.0
2026;NA;060106;kg;Campania;P;altri acidi;379.0;379.0;379.0
2026;NA;060106;l;Campania;P;altri acidi;12.0;12.0;12.0
2026;NA;060201;kg;Campania;P;idrossido di calcio;25.0;25.0;25.0
2026;NA;060203;kg;Campania;P;idrossido di ammonio;40.0;40.0;40.0
2026;NA;060204;kg;Campania;P;idrossido di sodio e di potassio;855.0;855.0;855.0
2026;NA;060204;l;Campania;P;idrossido di sodio e di potassio;250.0;250.0;250.0
2026;NA;060205;kg;Campania;P;altre basi;27.0;58.0;58.0
2026;NA;060313;kg;Campania;P;sali e loro soluzioni, contenenti metalli pesanti;20700.0;20700.0;21400.0
2026;NA;060314;kg;Campania;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;20.0;660.0;660.0
2026;NA;060316;kg;Campania;NP;ossidi metallici, diversi da quelli di cui alla voce 06 03 15;24060.0;24060.0;24060.0
2026;NA;060404;kg;Campania;P;rifiuti contenenti mercurio;4.0;4.0;4.0
2026;NA;060405;kg;Campania;P;rifiuti contenenti altri metalli pesanti;7.0;7.0;7.0
2026;NA;060502;kg;Campania;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;71580.0;79460.0;79460.0
2026;NA;060503;kg;Campania;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;166057.0;211897.0;211897.0
2026;NA;061002;kg;Campania;P;rifiuti contenenti sostanze pericolose;620.0;620.0;620.0
2026;NA;061302;kg;Campania;P;carbone attivo esaurito (tranne 06 07 02);58574.0;74875.0;76925.0
2026;NA;070101;kg;Campania;P;soluzioni acquose di lavaggio e acque madri;28500.0;28500.0;28500.0
2026;NA;070103;kg;Campania;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;956.0;956.0;956.0
2026;NA;070104;kg;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;6802.0;7362.0;7372.0
2026;NA;070104;l;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;376.0;456.0;456.0
2026;NA;070108;kg;Campania;P;altri fondi e residui di reazione;1730400.0;1989600.0;1991600.0
2026;NA;070110;kg;Campania;P;altri residui di filtrazione e assorbenti esauriti;16270.0;17110.0;17110.0
2026;NA;070112;kg;Campania;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;116.0;116.0;175.0
2026;NA;070204;kg;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;1000.0;1000.0;1000.0
2026;NA;070204;l;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;599.0;599.0;599.0
2026;NA;070208;kg;Campania;P;altri fondi e residui di reazione;3610.0;3610.0;3610.0
2026;NA;070209;kg;Campania;P;residui di filtrazione e assorbenti esauriti alogenati;135.0;135.0;135.0
2026;NA;070210;kg;Campania;P;altri residui di filtrazione e assorbenti esauriti;1780.0;1780.0;1780.0
2026;NA;070213;kg;Campania;NP;rifiuti plastici;1143171.0;1402919.0;1431441.0
2026;NA;070214;kg;Campania;P;rifiuti prodotti da additivi, contenenti sostanze pericolose;17080.0;17080.0;17080.0
2026;NA;070215;kg;Campania;NP;rifiuti prodotti da additivi, diversi da quelli di cui alla voce 07 02 14;19277.0;24636.0;24636.0
2026;NA;070216;kg;Campania;P;rifiuti contenenti siliconi pericolosi;324.0;324.0;324.0
2026;NA;070217;kg;Campania;NP;rifiuti contenenti siliconi, diversi da quelli di cui alla voce 07 02 16;450.0;550.0;550.0
2026;NA;070299;kg;Campania;NP;rifiuti non specificati altrimenti;25900.0;25901.0;25901.0
2026;NA;070304;kg;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;875350.0;930430.0;956430.0
2026;NA;070310;kg;Campania;P;altri residui di filtrazione e assorbenti esauriti;53400.0;58600.0;58600.0
2026;NA;070403;kg;Campania;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;1.0;1.0;1.0
2026;NA;070413;kg;Campania;P;rifiuti solidi contenenti sostanze pericolose;1925.0;2473.0;2579.0
2026;NA;070499;kg;Campania;NP;rifiuti non specificati altrimenti;200.0;200.0;200.0
2026;NA;070501;kg;Campania;P;soluzioni acquose di lavaggio e acque madri;17611.0;25611.0;25611.0
2026;NA;070501;l;Campania;P;soluzioni acquose di lavaggio e acque madri;50.0;50.0;50.0
2026;NA;070503;kg;Campania;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;1280.0;1470.0;1470.0
2026;NA;070504;kg;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;4010.0;5010.0;5010.0
2026;NA;070510;kg;Campania;P;altri residui di filtrazione e assorbenti esauriti;28040.0;33740.0;34040.0
2026;NA;070511;kg;Campania;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;15720.0;24840.0;25240.0
2026;NA;070512;kg;Campania;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 05 11;9695.0;14467.0;16667.0
2026;NA;070513;kg;Campania;P;rifiuti solidi contenenti sostanze pericolose;409510.0;482472.0;507772.0
2026;NA;070514;kg;Campania;NP;rifiuti solidi diversi da quelli di cui alla voce 07 05 13;30151.0;38169.0;38599.0
2026;NA;070601;kg;Campania;P;soluzioni acquose di lavaggio e acque madri;739.0;789.0;797.0
2026;NA;070601;l;Campania;P;soluzioni acquose di lavaggio e acque madri;315.0;315.0;315.0
2026;NA;070603;l;Campania;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;100.0;100.0;100.0
2026;NA;070611;kg;Campania;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;47.0;54.0;54.0
2026;NA;070612;kg;Campania;NP;fanghi prodotti dal trattamento in loco di effluenti, diversi da quelli di cui alla voce 07 06 11;34475.0;55475.0;55475.0
2026;NA;070701;kg;Campania;P;soluzioni acquose di lavaggio e acque madri;487321.0;487321.0;487321.0
2026;NA;070703;kg;Campania;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;3451.0;3503.0;3503.0
2026;NA;070704;kg;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;161423.0;162685.0;185595.0
2026;NA;070704;l;Campania;P;altri solventi organici, soluzioni di lavaggio e acque madri;330.0;330.0;330.0
2026;NA;070708;kg;Campania;P;altri fondi e residui di reazione;73.0;73.0;73.0
2026;NA;070710;kg;Campania;P;altri residui di filtrazione e assorbenti esauriti;13868.0;13871.0;13896.0
2026;NA;080111;kg;Campania;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;267013.0;281693.0;287403.0
2026;NA;080111;l;Campania;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;5426.0;5906.0;5995.0
2026;NA;080112;kg;Campania;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;35775.0;38005.0;38005.0
2026;NA;080112;l;Campania;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;8930.0;9000.0;9000.0
2026;NA;080113;kg;Campania;P;fanghi prodotti da pitture e vernici, contenenti solventi organici o altre sostanze pericolose;163780.0;165980.0;186120.0
2026;NA;080115;kg;Campania;P;fanghi acquosi contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;74.0;74.0;74.0
2026;NA;080117;kg;Campania;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;3782.0;4240.0;4258.0
2026;NA;080118;kg;Campania;NP;fanghi prodotti dalla rimozione di pitture e vernici, diversi da quelli di cui alla voce 08 01 17;808.0;1107.0;1110.0
2026;NA;080119;kg;Campania;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;84665.0;111420.0;111520.0
2026;NA;080119;l;Campania;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;45.0;45.0;45.0
2026;NA;080120;kg;Campania;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;408249.0;445859.0;475913.0
2026;NA;080120;l;Campania;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;33946.0;36956.0;37006.0
2026;NA;080121;kg;Campania;P;residui di pittura o di sverniciatori;36555.0;38935.0;42760.0
2026;NA;080121;l;Campania;P;residui di pittura o di sverniciatori;23.0;25.0;25.0
2026;NA;080201;kg;Campania;NP;polveri di scarti di rivestimenti;8559.0;8569.0;8569.0
2026;NA;080308;kg;Campania;NP;rifiuti liquidi acquosi contenenti inchiostro;32580.0;33935.0;33948.0
2026;NA;080308;l;Campania;NP;rifiuti liquidi acquosi contenenti inchiostro;57835.0;67835.0;77885.0
2026;NA;080312;kg;Campania;P;scarti di inchiostro, contenenti sostanze pericolose;20807.0;36630.0;36832.0
2026;NA;080312;l;Campania;P;scarti di inchiostro, contenenti sostanze pericolose;10518.0;10519.0;10519.0
2026;NA;080313;kg;Campania;NP;scarti di inchiostro, diversi da quelli di cui alla voce 08 03 12;198788.0;242348.0;270548.0
2026;NA;080313;l;Campania;NP;scarti di inchiostro, diversi da quelli di cui alla voce 08 03 12;785.0;785.0;785.0
2026;NA;080314;kg;Campania;P;fanghi di inchiostro, contenenti sostanze pericolose;43102.0;51262.0;51262.0
2026;NA;080316;kg;Campania;P;residui di soluzioni per incisione;300.0;550.0;550.0
2026;NA;080317;kg;Campania;P;toner per stampa esauriti, contenenti sostanze pericolose;9059.0;9840.0;10506.0
2026;NA;080317;l;Campania;P;toner per stampa esauriti, contenenti sostanze pericolose;25.0;25.0;25.0
2026;NA;080318;kg;Campania;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;36559.0;40690.0;41422.0
2026;NA;080409;kg;Campania;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;396039.0;429041.0;441683.0
2026;NA;080409;l;Campania;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;181.0;181.0;181.0
2026;NA;080410;kg;Campania;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;24863.0;51391.0;51544.0
2026;NA;080414;kg;Campania;NP;fanghi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 13;;60.0;60.0
2026;NA;080417;kg;Campania;P;olio di resina;4.0;4.0;4.0
2026;NA;080501;kg;Campania;P;isocianati di scarto;1000.0;1000.0;1000.0
2026;NA;090101;kg;Campania;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;11822.0;14382.0;16802.0
2026;NA;090102;kg;Campania;P;soluzioni di sviluppo per lastre offset a base acquosa;18981.0;21321.0;21321.0
2026;NA;090102;l;Campania;P;soluzioni di sviluppo per lastre offset a base acquosa;385.0;385.0;385.0
2026;NA;090103;kg;Campania;P;soluzioni di sviluppo a base di solventi;20.0;20.0;20.0
2026;NA;090104;kg;Campania;P;soluzioni di fissaggio;5432.0;7087.0;7103.0
2026;NA;090105;kg;Campania;P;soluzioni di lavaggio e soluzioni di arresto-fissaggio;38740.0;46390.0;59890.0
2026;NA;090107;kg;Campania;NP;carta e pellicole per fotografia, contenenti argento o composti dell'argento;405.0;486.0;486.0
2026;NA;090108;kg;Campania;NP;carta e pellicole per fotografia, non contenenti argento o composti dell'argento;10143.0;10168.0;10168.0
2026;NA;100101;kg;Campania;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);5.0;5.0;5.0
2026;NA;100102;kg;Campania;NP;ceneri leggere di carbone;940.0;940.0;940.0
2026;NA;100103;kg;Campania;NP;ceneri leggere di torba e di legno non trattato;895.0;912.0;927.0
2026;NA;100104;kg;Campania;P;ceneri leggere di olio combustibile e polveri di caldaia;1180.0;1180.0;1180.0
2026;NA;100114;kg;Campania;P;ceneri pesanti, scorie e polveri di caldaia prodotte dal coincenerimento, contenenti sostanze pericolose;370.0;370.0;370.0
2026;NA;100117;kg;Campania;NP;ceneri leggere prodotte dal coincenerimento, diverse da quelle di cui alla voce 10 01 16;1.0;1.0;1.0
2026;NA;100119;kg;Campania;NP;rifiuti prodotti dalla depurazione dei fumi, diversi da quelli di cui alle voci 10 01 05, 10 01 07 e 10 01 18;1540.0;3040.0;3040.0
2026;NA;100121;kg;Campania;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 10 01 20;10.0;1980.0;1980.0
2026;NA;100123;l;Campania;NP;fanghi acquosi da operazioni di pulizia di caldaie, diversi da quelli di cui alla voce 10 01 22;300.0;300.0;300.0
2026;NA;100126;kg;Campania;NP;rifiuti prodotti dal trattamento delle acque di raffreddamento;95220.0;96060.0;96060.0
2026;NA;100207;kg;Campania;P;rifiuti solidi prodotti dal trattamento dei fumi, contenenti sostanze pericolose;250.0;250.0;250.0
2026;NA;100210;kg;Campania;NP;scaglie di laminazione;93800.0;93800.0;93800.0
2026;NA;100401;kg;Campania;P;scorie della produzione primaria e secondaria;12520.0;17330.0;17330.0
2026;NA;101003;kg;Campania;NP;scorie di fusione;3243.0;3643.0;3743.0
2026;NA;101006;kg;Campania;NP;forme e anime da fonderia inutilizzate, diverse da quelle di cui alla voce 10 10 05;1700.0;2150.0;2150.0
2026;NA;101009;kg;Campania;P;polveri di gas di combustione contenenti sostanze pericolose;850.0;850.0;850.0
2026;NA;101011;kg;Campania;P;altri particolati contenenti sostanze pericolose;38003.0;45611.0;45611.0
2026;NA;101012;kg;Campania;NP;altri particolati diversi da quelli di cui alla voce 10 10 11;4827.0;5127.0;5127.0
2026;NA;101103;kg;Campania;NP;scarti di materiali in fibra a base di vetro;200.0;200.0;200.0
2026;NA;101105;kg;Campania;NP;polveri e particolato;5.0;5.0;5.0
2026;NA;101111;kg;Campania;P;rifiuti di vetro in forma di particolato e polveri di vetro contenenti metalli pesanti (provenienti ad esempio da tubi a raggi catodici);60.0;60.0;60.0
2026;NA;101112;kg;Campania;NP;rifiuti di vetro diversi da quelli di cui alla voce 10 11 11;1093705.0;1098405.0;1105725.0
2026;NA;101114;kg;Campania;NP;fanghi provenienti dalla lucidatura e dalla macinazione del vetro, diversi da quelli di cui alla voce 10 11 13;230.0;430.0;430.0
2026;NA;101115;kg;Campania;P;rifiuti solidi prodotti dal trattamento di fumi, contenenti sostanze pericolose;18080.0;18080.0;18080.0
2026;NA;101206;kg;Campania;NP;stampi di scarto;2617.0;3054.0;3054.0
2026;NA;101208;kg;Campania;NP;scarti di ceramica, mattoni, mattonelle e materiali da costruzione (sottoposti a trattamento termico);12500.0;37000.0;37001.0
2026;NA;101311;kg;Campania;NP;rifiuti della produzione di materiali compositi a base di cemento, diversi da quelli di cui alle voci 10 13 09 e 10 13 10;94040.0;134040.0;134040.0
2026;NA;110105;kg;Campania;P;acidi di decappaggio;1050198.0;1218058.0;1418718.0
2026;NA;110106;kg;Campania;P;acidi non specificati altrimenti;143700.0;143700.0;143700.0
2026;NA;110107;kg;Campania;P;basi di decappaggio;157871.0;235371.0;235371.0
2026;NA;110108;kg;Campania;P;fanghi di fosfatazione;52500.0;58100.0;58100.0
2026;NA;110109;kg;Campania;P;fanghi e residui di filtrazione, contenenti sostanze pericolose;13882.0;13882.0;31184.0
2026;NA;110111;kg;Campania;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;145870.0;193151.0;193151.0
2026;NA;110112;kg;Campania;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;153815.0;259905.0;286905.0
2026;NA;110113;kg;Campania;P;rifiuti di sgrassaggio contenenti sostanze pericolose;176400.0;246040.0;306740.0
2026;NA;110114;kg;Campania;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;77460.0;120180.0;120180.0
2026;NA;110116;kg;Campania;P;resine a scambio ionico saturate o esaurite;1665.0;1815.0;1815.0
2026;NA;110198;kg;Campania;P;altri rifiuti contenenti sostanze pericolose;23400.0;23400.0;23400.0
2026;NA;110501;kg;Campania;NP;zinco solido;277160.0;312610.0;328880.0
2026;NA;110502;kg;Campania;NP;ceneri di zinco;441920.0;520900.0;556280.0
2026;NA;110503;kg;Campania;P;rifiuti solidi prodotti dal trattamento dei fumi;5018.0;5018.0;5331.0
2026;NA;120101;kg;Campania;NP;limatura e trucioli di metalli ferrosi;1901373.0;2040010.0;2088600.0
2026;NA;120102;kg;Campania;NP;polveri e particolato di metalli ferrosi;328839.0;354792.0;356519.0
2026;NA;120103;kg;Campania;NP;limatura e trucioli di metalli non ferrosi;1285887.0;1412287.0;1497192.0
2026;NA;120104;kg;Campania;NP;polveri e particolato di metalli non ferrosi;11765.0;14799.0;14901.0
2026;NA;120105;kg;Campania;NP;limatura e trucioli di materiali plastici;339897.0;381945.0;382584.0
2026;NA;120106;kg;Campania;P;oli minerali per macchinari, contenenti alogeni (eccetto emulsioni e soluzioni);2150.0;;
2026;NA;120107;kg;Campania;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);230.0;230.0;230.0
2026;NA;120108;kg;Campania;P;emulsioni e soluzioni per macchinari, contenenti alogeni;24623.0;24628.0;24628.0
2026;NA;120109;kg;Campania;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;361512.0;430392.0;430572.0
2026;NA;120109;l;Campania;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;11439.0;12584.0;12684.0
