Anno;Provincia produttore;Codice EER;Unita di misura;Regione;Pericoloso;Descrizione EER;Var_2026-09-07;Var_2026-09-15
2026;VB;160215;kg;Piemonte;P;componenti pericolosi rimossi da apparecchiature fuori uso;4.0;0.0
2026;VB;160216;kg;Piemonte;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;34202.0;30.0
2026;VB;160303;kg;Piemonte;P;rifiuti inorganici contenenti sostanze pericolose;47.0;0.0
2026;VB;160304;kg;Piemonte;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;13410.0;3182.0
2026;VB;160305;kg;Piemonte;P;rifiuti organici contenenti sostanze pericolose;801.0;0.0
2026;VB;160306;kg;Piemonte;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;3300.0;0.0
2026;VB;160306;l;Piemonte;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;0.0;0.0
2026;VB;160504;kg;Piemonte;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;37.0;2.0
2026;VB;160505;kg;Piemonte;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;0.0;10.0
2026;VB;160506;kg;Piemonte;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;445.0;0.0
2026;VB;160507;kg;Piemonte;P;sostanze chimiche inorganiche di scarto contenenti o costituite da sostanze pericolose;800.0;0.0
2026;VB;160601;kg;Piemonte;P;batterie al piombo;22616.0;3621.0
2026;VB;160602;kg;Piemonte;P;batterie al nichel-cadmio;16.0;0.0
2026;VB;160604;kg;Piemonte;NP;batterie alcaline (tranne 16 06 03);23.0;0.0
2026;VB;160605;kg;Piemonte;NP;altre batterie e accumulatori;109.0;0.0
2026;VB;160606;kg;Piemonte;P;elettroliti di batterie e accumulatori, oggetto di raccolta differenziata;-50.0;0.0
2026;VB;160708;kg;Piemonte;P;rifiuti contenenti oli;0.0;0.0
2026;VB;160709;kg;Piemonte;P;rifiuti contenenti altre sostanze pericolose;25.0;0.0
2026;VB;160801;kg;Piemonte;NP;catalizzatori esauriti contenenti oro, argento, renio, rodio, palladio, iridio o platino (tranne 16 08 07);1087.0;45.0
2026;VB;161001;kg;Piemonte;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;4123.0;0.0
2026;VB;161001;l;Piemonte;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;0.0;0.0
2026;VB;161002;kg;Piemonte;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;4469592.0;169780.0
2026;VB;161002;l;Piemonte;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;0.0;0.0
2026;VB;161004;kg;Piemonte;NP;concentrati acquosi, diversi da quelli di cui alla voce 16 10 03;0.0;0.0
2026;VB;161101;kg;Piemonte;P;rivestimenti e materiali refrattari a base di carbone provenienti da processi metallurgici, contenenti sostanze pericolose;200.0;0.0
2026;VB;161103;kg;Piemonte;P;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, contenenti sostanze pericolose;0.0;0.0
2026;VB;161104;kg;Piemonte;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;0.0;0.0
2026;VB;161106;kg;Piemonte;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;200.0;60600.0
2026;VB;170101;kg;Piemonte;NP;cemento;571690.0;20000.0
2026;VB;170103;kg;Piemonte;NP;mattonelle e ceramiche;0.0;0.0
2026;VB;170107;kg;Piemonte;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;3520.0;18000.0
2026;VB;170201;kg;Piemonte;NP;legno;21589.0;2900.0
2026;VB;170202;kg;Piemonte;NP;vetro;1554.0;0.0
2026;VB;170203;kg;Piemonte;NP;plastica;2119.0;108.0
2026;VB;170204;kg;Piemonte;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;6560.0;0.0
2026;VB;170301;kg;Piemonte;P;miscele bituminose contenenti catrame di carbone;11.0;1150.0
2026;VB;170302;kg;Piemonte;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;414990.0;256780.0
2026;VB;170401;kg;Piemonte;NP;rame, bronzo, ottone;2689.0;0.0
2026;VB;170402;kg;Piemonte;NP;alluminio;27525.0;70.0
2026;VB;170403;kg;Piemonte;NP;piombo;0.0;0.0
2026;VB;170404;kg;Piemonte;NP;zinco;2335.0;0.0
2026;VB;170405;kg;Piemonte;NP;ferro e acciaio;311267.0;17926.0
2026;VB;170406;kg;Piemonte;NP;stagno;2.0;0.0
2026;VB;170407;kg;Piemonte;NP;metalli misti;450.0;0.0
2026;VB;170409;kg;Piemonte;P;rifiuti metallici contaminati da sostanze pericolose;0.0;0.0
2026;VB;170410;kg;Piemonte;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;0.0;0.0
2026;VB;170411;kg;Piemonte;NP;cavi, diversi da quelli di cui alla voce 17 04 10;20362.0;109.0
2026;VB;170503;kg;Piemonte;P;terra e rocce, contenenti sostanze pericolose;41060.0;0.0
2026;VB;170504;kg;Piemonte;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;969452.0;105760.0
2026;VB;170508;kg;Piemonte;NP;pietrisco per massicciate ferroviarie, diverso da quello di cui alla voce 17 05 07;0.0;0.0
2026;VB;170603;kg;Piemonte;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;3940.0;100.0
2026;VB;170604;kg;Piemonte;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;1951.0;40.0
2026;VB;170605;kg;Piemonte;P;materiali da costruzione contenenti amianto;8023.0;261.0
2026;VB;170802;kg;Piemonte;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;3650.0;0.0
2026;VB;170903;kg;Piemonte;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;0.0;0.0
2026;VB;170904;kg;Piemonte;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;2027452.0;223238.0
2026;VB;180103;kg;Piemonte;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;34137.0;8375.0
2026;VB;180103;l;Piemonte;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;3460.0;0.0
2026;VB;180104;kg;Piemonte;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);30.0;0.0
2026;VB;180106;kg;Piemonte;P;sostanze chimiche pericolose o contenenti sostanze pericolose;14017.0;5255.0
2026;VB;180108;kg;Piemonte;P;medicinali citotossici e citostatici;590.0;70.0
2026;VB;180109;kg;Piemonte;NP;medicinali diversi da quelli di cui alla voce 18 01 08;19.0;14.0
2026;VB;180202;kg;Piemonte;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;0.0;0.0
2026;VB;190102;kg;Piemonte;NP;materiali ferrosi estratti da ceneri pesanti;50.0;0.0
2026;VB;190110;kg;Piemonte;P;carbone attivo esaurito prodotto dal trattamento dei fumi;0.0;0.0
2026;VB;190119;kg;Piemonte;NP;sabbie dei reattori a letto fluidizzato;0.0;0.0
2026;VB;190204;kg;Piemonte;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;32620.0;0.0
2026;VB;190205;kg;Piemonte;P;fanghi prodotti da trattamenti chimico-fisici, contenenti sostanze pericolose;187252.0;0.0
2026;VB;190699;kg;Piemonte;NP;rifiuti non specificati altrimenti;1815.0;0.0
2026;VB;190703;kg;Piemonte;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;156880.0;0.0
2026;VB;190801;kg;Piemonte;NP;Residui di vagliatura;7720.0;4500.0
2026;VB;190802;kg;Piemonte;NP;rifiuti da dissabbiamento;42000.0;0.0
2026;VB;190805;kg;Piemonte;NP;fanghi prodotti dal trattamento delle acque reflue urbane;647800.0;213000.0
2026;VB;190806;kg;Piemonte;P;resine a scambio ionico saturate o esaurite;40.0;14.0
2026;VB;190812;kg;Piemonte;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;105800.0;0.0
2026;VB;190813;kg;Piemonte;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;0.0;0.0
2026;VB;190814;kg;Piemonte;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;2500.0;13430.0
2026;VB;190901;kg;Piemonte;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;3600.0;0.0
2026;VB;190904;kg;Piemonte;NP;carbone attivo esaurito;300.0;0.0
2026;VB;190905;kg;Piemonte;NP;resine a scambio ionico saturate o esaurite;0.0;0.0
2026;VB;191004;kg;Piemonte;NP;fluff - frazione leggera e polveri, diverse da quelle di cui alla voce 19 10 03;45500.0;0.0
2026;VB;191005;kg;Piemonte;P;altre frazioni, contenenti sostanze pericolose;0.0;0.0
2026;VB;191201;kg;Piemonte;NP;carta e cartone;750.0;0.0
2026;VB;191202;kg;Piemonte;NP;metalli ferrosi;522530.0;9080.0
2026;VB;191203;kg;Piemonte;NP;metalli non ferrosi;541580.0;50.0
2026;VB;191204;kg;Piemonte;NP;plastica e gomma;85420.0;30.0
2026;VB;191205;kg;Piemonte;NP;vetro;1550.0;150.0
2026;VB;191207;kg;Piemonte;NP;legno diverso da quello di cui alla voce 19 12 06;13110.0;5260.0
2026;VB;191209;kg;Piemonte;NP;minerali (ad esempio sabbia, rocce);101680.0;0.0
2026;VB;191211;kg;Piemonte;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;8770.0;5740.0
2026;VB;191212;kg;Piemonte;NP;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, diversi da quelli di cui alla voce 19 12 11;1578050.0;100.0
2026;VB;191301;kg;Piemonte;P;rifiuti solidi prodotti da operazioni di bonifica di terreni, contenenti sostanze pericolose;0.0;0.0
2026;VB;191302;kg;Piemonte;NP;rifiuti solidi prodotti da operazioni di bonifica di terreni, diversi da quelli di cui alla voce 19 13 01;0.0;0.0
2026;VB;191305;kg;Piemonte;P;fanghi prodotti dalle operazioni di risanamento delle acque di falda, contenenti sostanze pericolose;15040.0;0.0
2026;VB;200101;kg;Piemonte;NP;carta e cartone;8977.0;9070.0
2026;VB;200121;kg;Piemonte;P;tubi fluorescenti ed altri rifiuti contenenti mercurio;110.0;20.0
2026;VB;200123;kg;Piemonte;P;apparecchiature fuori uso contenenti clorofluorocarburi;0.0;600.0
2026;VB;200125;kg;Piemonte;NP;oli e grassi commestibili;123.0;132.0
2026;VB;200135;kg;Piemonte;P;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alla voce 20 01 21 e 20 01 23, contenenti componenti pericolosi (2);340.0;0.0
2026;VB;200136;kg;Piemonte;NP;apparecchiature elettriche ed elettroniche fuori uso, diverse da quelle di cui alle voci 20 01 21, 20 01 23 e 20 01 35;0.0;860.0
2026;VB;200138;kg;Piemonte;NP;legno diverso da quello di cui alla voce 20 01 37;0.0;0.0
2026;VB;200139;kg;Piemonte;NP;plastica;30.0;0.0
2026;VB;200140;kg;Piemonte;NP;metalli;100.0;0.0
2026;VB;200201;kg;Piemonte;NP;rifiuti biodegradabili;24890.0;880.0
2026;VB;200201;l;Piemonte;NP;rifiuti biodegradabili;0.0;0.0
2026;VB;200301;kg;Piemonte;NP;rifiuti urbani non differenziati;0.0;0.0
2026;VB;200303;kg;Piemonte;NP;residui della pulizia stradale;0.0;0.0
2026;VB;200307;kg;Piemonte;NP;rifiuti ingombranti;7137.0;0.0
2026;VC;010413;kg;Piemonte;NP;rifiuti prodotti dal taglio e dalla segagione della pietra, diversi da quelli di cui alla voce 01 04 07;30985.0;7515.0
2026;VC;010504;kg;Piemonte;NP;fanghi e rifiuti di perforazione di pozzi per acque dolci;52000.0;0.0
2026;VC;010507;kg;Piemonte;NP;fanghi e rifiuti di perforazione contenenti barite, diversi da quelli delle voci 01 05 05 e 01 05 06;0.0;0.0
2026;VC;010508;kg;Piemonte;NP;fanghi e rifiuti di perforazione contenenti cloruri, diversi da quelli delle voci 01 05 05 e 01 05 06;28080.0;0.0
2026;VC;020106;kg;Piemonte;NP;feci animali, urine e letame (comprese le lettiere usate), effluenti, raccolti separatamente e trattati fuori sito;2400.0;0.0
2026;VC;020109;kg;Piemonte;NP;rifiuti agrochimici diversi da quelli della voce 02 01 08;0.0;0.0
2026;VC;020201;kg;Piemonte;NP;fanghi da operazioni di lavaggio e pulizia;11660.0;0.0
2026;VC;020203;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;6080.0;0.0
2026;VC;020304;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;256030.0;197050.0
2026;VC;020305;kg;Piemonte;NP;fanghi da trattamento in loco degli effluenti;77900.0;75160.0
2026;VC;020704;kg;Piemonte;NP;scarti inutilizzabili per il consumo o la trasformazione;14780.0;0.0
2026;VC;030101;kg;Piemonte;NP;scarti di corteccia e sughero;0.0;0.0
2026;VC;030105;kg;Piemonte;NP;segatura, trucioli, residui di taglio, legno, pannelli di truciolare e piallacci diversi da quelli di cui alla voce 03 01 04;6000.0;10000.0
2026;VC;040109;kg;Piemonte;NP;rifiuti delle operazioni di confezionamento e finitura;2631.0;0.0
2026;VC;040215;kg;Piemonte;NP;rifiuti da operazioni di finitura, diversi da quelli di cui alla voce 04 02 14;10000.0;0.0
2026;VC;040216;kg;Piemonte;P;tinture e pigmenti contenenti sostanze pericolose;0.0;0.0
2026;VC;040220;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 04 02 19;40000.0;0.0
2026;VC;040222;kg;Piemonte;NP;rifiuti da fibre tessili lavorate;193166.0;2290.0
2026;VC;060101;kg;Piemonte;P;acido solforico e acido solforoso;0.0;0.0
2026;VC;060102;kg;Piemonte;P;acido cloridrico;0.0;0.0
2026;VC;060105;kg;Piemonte;P;acido nitrico e acido nitroso;0.0;0.0
2026;VC;060106;kg;Piemonte;P;altri acidi;2980.0;0.0
2026;VC;060203;kg;Piemonte;P;idrossido di ammonio;0.0;0.0
2026;VC;060204;kg;Piemonte;P;idrossido di sodio e di potassio;33000.0;0.0
2026;VC;060313;kg;Piemonte;P;sali e loro soluzioni, contenenti metalli pesanti;0.0;0.0
2026;VC;060314;kg;Piemonte;NP;sali e loro soluzioni, diversi da quelli di cui alle voci 06 03 11 e 06 03 13;43010.0;0.0
2026;VC;060405;kg;Piemonte;P;rifiuti contenenti altri metalli pesanti;45000.0;0.0
2026;VC;060502;kg;Piemonte;P;fanghi prodotti dal trattamento in loco di effluenti, contenenti sostanze pericolose;0.0;0.0
2026;VC;060503;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 06 05 02;14300.0;0.0
2026;VC;061302;kg;Piemonte;P;carbone attivo esaurito (tranne 06 07 02);9004.0;0.0
2026;VC;070101;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;540890.0;439122.0
2026;VC;070104;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;70.0;0.0
2026;VC;070110;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;130780.0;38570.0
2026;VC;070111;kg;Piemonte;P;fanghi prodotti dal trattamento in loco degli effluenti, contenenti sostanze pericolose;28040.0;28760.0
2026;VC;070112;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 01 11;0.0;0.0
2026;VC;070201;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;0.0;0.0
2026;VC;070204;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;0.0
2026;VC;070213;kg;Piemonte;NP;rifiuti plastici;90104.0;3310.0
2026;VC;070501;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;77550.0;79000.0
2026;VC;070503;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;88790.0;21470.0
2026;VC;070504;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;284510.0;51100.0
2026;VC;070508;kg;Piemonte;P;altri fondi e residui di reazione;31000.0;0.0
2026;VC;070510;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;1256.0;0.0
2026;VC;070512;kg;Piemonte;NP;fanghi prodotti dal trattamento in loco degli effluenti, diversi da quelli di cui alla voce 07 05 11;0.0;0.0
2026;VC;070513;kg;Piemonte;P;rifiuti solidi contenenti sostanze pericolose;20.0;0.0
2026;VC;070514;kg;Piemonte;NP;rifiuti solidi diversi da quelli di cui alla voce 07 05 13;440.0;0.0
2026;VC;070601;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;238659.0;20.0
2026;VC;070608;kg;Piemonte;P;altri fondi e residui di reazione;32595.0;5.0
2026;VC;070611;kg;Piemonte;P;fanghi prodotti dal trattamento in loco di effluenti contenenti sostanze pericolose;22.0;0.0
2026;VC;070701;kg;Piemonte;P;soluzioni acquose di lavaggio e acque madri;80.0;21.0
2026;VC;070703;kg;Piemonte;P;solventi organici alogenati, soluzioni di lavaggio e acque madri;0.0;0.0
2026;VC;070704;kg;Piemonte;P;altri solventi organici, soluzioni di lavaggio e acque madri;0.0;21.0
2026;VC;070708;kg;Piemonte;P;altri fondi e residui di reazione;40.0;0.0
2026;VC;070710;kg;Piemonte;P;altri residui di filtrazione e assorbenti esauriti;2800.0;0.0
2026;VC;080111;kg;Piemonte;P;pitture e vernici di scarto, contenenti solventi organici o altre sostanze pericolose;2683.0;94.0
2026;VC;080112;kg;Piemonte;NP;pitture e vernici di scarto, diverse da quelle di cui alla voce 08 01 11;55.0;62.0
2026;VC;080117;kg;Piemonte;P;fanghi prodotti dalla rimozione di pitture e vernici, contenenti solventi organici o altre sostanze pericolose;0.0;0.0
2026;VC;080119;kg;Piemonte;P;sospensioni acquose contenenti pitture e vernici, contenenti solventi organici o altre sostanze pericolose;0.0;0.0
2026;VC;080120;kg;Piemonte;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;0.0;0.0
2026;VC;080120;l;Piemonte;NP;sospensioni acquose contenenti pitture e vernici, diverse da quelle di cui alla voce 08 01 19;4500.0;0.0
2026;VC;080121;kg;Piemonte;P;residui di pittura o di sverniciatori;135.0;0.0
2026;VC;080201;kg;Piemonte;NP;polveri di scarti di rivestimenti;11.0;0.0
2026;VC;080308;kg;Piemonte;NP;rifiuti liquidi acquosi contenenti inchiostro;97340.0;0.0
2026;VC;080312;kg;Piemonte;P;scarti di inchiostro, contenenti sostanze pericolose;4820.0;0.0
2026;VC;080317;kg;Piemonte;P;toner per stampa esauriti, contenenti sostanze pericolose;30.0;0.0
2026;VC;080318;kg;Piemonte;NP;toner per stampa esauriti, diversi da quelli di cui alla voce 08 03 17;630.0;36.0
2026;VC;080409;kg;Piemonte;P;adesivi e sigillanti di scarto, contenenti solventi organici o altre sostanze pericolose;4643.0;2.0
2026;VC;080410;kg;Piemonte;NP;adesivi e sigillanti di scarto, diversi da quelli di cui alla voce 08 04 09;11439.0;0.0
2026;VC;080415;kg;Piemonte;P;rifiuti liquidi acquosi contenenti adesivi o sigillanti, contenenti solventi organici o altre sostanze pericolose;10900.0;0.0
2026;VC;080416;kg;Piemonte;NP;rifiuti liquidi acquosi contenenti adesivi o sigillanti, diversi da quelli di cui alla voce 08 04 15;61100.0;0.0
2026;VC;090101;kg;Piemonte;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;0.0;0.0
2026;VC;090101;l;Piemonte;P;soluzioni di sviluppo e soluzioni attivanti a base acquosa;40.0;0.0
2026;VC;090102;kg;Piemonte;P;soluzioni di sviluppo per lastre offset a base acquosa;0.0;0.0
2026;VC;090104;kg;Piemonte;P;soluzioni di fissaggio;0.0;0.0
2026;VC;090104;l;Piemonte;P;soluzioni di fissaggio;20.0;0.0
2026;VC;090107;kg;Piemonte;NP;carta e pellicole per fotografia, contenenti argento o composti dell'argento;0.0;0.0
2026;VC;100101;kg;Piemonte;NP;ceneri pesanti, scorie e polveri di caldaia (tranne le polveri di caldaia di cui alla voce 10 01 04);232280.0;7940.0
2026;VC;100104;kg;Piemonte;P;ceneri leggere di olio combustibile e polveri di caldaia;0.0;0.0
2026;VC;100114;kg;Piemonte;P;ceneri pesanti, scorie e polveri di caldaia prodotte dal coincenerimento, contenenti sostanze pericolose;3500.0;0.0
2026;VC;100118;kg;Piemonte;P;rifiuti prodotti dalla depurazione dei fumi, contenenti sostanze pericolose;27310.0;0.0
2026;VC;100202;kg;Piemonte;NP;scorie non trattate;0.0;0.0
2026;VC;100601;kg;Piemonte;NP;scorie della produzione primaria e secondaria;8030.0;1973.0
2026;VC;100603;kg;Piemonte;P;polveri di gas di combustione;0.0;0.0
2026;VC;100606;kg;Piemonte;P;rifiuti solidi prodotti dal trattamento dei fumi;281.0;0.0
2026;VC;100903;kg;Piemonte;NP;scorie di fusione;8200.0;0.0
2026;VC;100908;kg;Piemonte;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 09 07;98020.0;0.0
2026;VC;100912;kg;Piemonte;NP;altri particolati diversi da quelli di cui alla voce 10 09 11;8500.0;0.0
2026;VC;101003;kg;Piemonte;NP;scorie di fusione;1475.0;0.0
2026;VC;101006;kg;Piemonte;NP;forme e anime da fonderia inutilizzate, diverse da quelle di cui alla voce 10 10 05;0.0;0.0
2026;VC;101007;kg;Piemonte;P;forme e anime da fonderia utilizzate, contenenti sostanze pericolose;916.0;0.0
2026;VC;101008;kg;Piemonte;NP;forme e anime da fonderia utilizzate, diverse da quelle di cui alla voce 10 10 07;25600.0;0.0
2026;VC;101009;kg;Piemonte;P;polveri di gas di combustione contenenti sostanze pericolose;0.0;210.0
2026;VC;101011;kg;Piemonte;P;altri particolati contenenti sostanze pericolose;445.0;0.0
2026;VC;101311;kg;Piemonte;NP;rifiuti della produzione di materiali compositi a base di cemento, diversi da quelli di cui alle voci 10 13 09 e 10 13 10;0.0;0.0
2026;VC;110105;kg;Piemonte;P;acidi di decappaggio;1300.0;3000.0
2026;VC;110105;l;Piemonte;P;acidi di decappaggio;0.0;0.0
2026;VC;110106;kg;Piemonte;P;acidi non specificati altrimenti;0.0;0.0
2026;VC;110109;kg;Piemonte;P;fanghi e residui di filtrazione, contenenti sostanze pericolose;180.0;14000.0
2026;VC;110110;kg;Piemonte;NP;fanghi e residui di filtrazione, diversi da quelli di cui alla voce 11 01 09;22000.0;0.0
2026;VC;110111;kg;Piemonte;P;soluzioni acquose di lavaggio, contenenti sostanze pericolose;250.0;0.0
2026;VC;110112;kg;Piemonte;NP;soluzioni acquose di lavaggio, diverse da quelle di cui alla voce 11 01 11;10915.0;0.0
2026;VC;110113;kg;Piemonte;P;rifiuti di sgrassaggio contenenti sostanze pericolose;45020.0;0.0
2026;VC;110113;l;Piemonte;P;rifiuti di sgrassaggio contenenti sostanze pericolose;0.0;0.0
2026;VC;110114;kg;Piemonte;NP;rifiuti di sgrassaggio diversi da quelli di cui alla voce 11 01 13;0.0;0.0
2026;VC;110116;kg;Piemonte;P;resine a scambio ionico saturate o esaurite;0.0;0.0
2026;VC;110198;kg;Piemonte;P;altri rifiuti contenenti sostanze pericolose;1750.0;0.0
2026;VC;110198;l;Piemonte;P;altri rifiuti contenenti sostanze pericolose;0.0;0.0
2026;VC;120101;kg;Piemonte;NP;limatura e trucioli di metalli ferrosi;271942.0;37937.0
2026;VC;120102;kg;Piemonte;NP;polveri e particolato di metalli ferrosi;473659.0;11878.0
2026;VC;120103;kg;Piemonte;NP;limatura e trucioli di metalli non ferrosi;38457.0;9588.0
2026;VC;120104;kg;Piemonte;NP;polveri e particolato di metalli non ferrosi;16611.0;3452.0
2026;VC;120105;kg;Piemonte;NP;limatura e trucioli di materiali plastici;91438.0;71220.0
2026;VC;120106;kg;Piemonte;P;oli minerali per macchinari, contenenti alogeni (eccetto emulsioni e soluzioni);0.0;0.0
2026;VC;120107;kg;Piemonte;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);5085.0;0.0
2026;VC;120108;kg;Piemonte;P;emulsioni e soluzioni per macchinari, contenenti alogeni;25510.0;0.0
2026;VC;120109;kg;Piemonte;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;89547.0;12300.0
2026;VC;120109;l;Piemonte;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;0.0;0.0
2026;VC;120112;kg;Piemonte;P;cere e grassi esauriti;1256.0;0.0
2026;VC;120113;kg;Piemonte;NP;rifiuti di saldatura;0.0;0.0
2026;VC;120114;kg;Piemonte;P;fanghi di lavorazione, contenenti sostanze pericolose;541.0;0.0
2026;VC;120115;kg;Piemonte;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;0.0;0.0
2026;VC;120116;kg;Piemonte;P;residui di materiale di sabbiatura, contenente sostanze pericolose;1130.0;998.0
2026;VC;120117;kg;Piemonte;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;12480.0;0.0
2026;VC;120118;kg;Piemonte;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;9300.0;0.0
2026;VC;120120;kg;Piemonte;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;303.0;0.0
2026;VC;120121;kg;Piemonte;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;454.0;0.0
2026;VC;120199;kg;Piemonte;NP;rifiuti non specificati altrimenti;139599.0;56290.0
2026;VC;120301;kg;Piemonte;P;soluzioni acquose di lavaggio;64195.0;24310.0
2026;VC;120301;l;Piemonte;P;soluzioni acquose di lavaggio;0.0;0.0
2026;VC;130105;kg;Piemonte;P;emulsioni non clorurate;4015.0;0.0
2026;VC;130105;l;Piemonte;P;emulsioni non clorurate;0.0;0.0
2026;VC;130109;kg;Piemonte;P;oli minerali per circuiti idraulici, clorurati;0.0;0.0
2026;VC;130110;kg;Piemonte;P;oli minerali per circuiti idraulici, non clorurati;7113.0;45.0
2026;VC;130110;l;Piemonte;P;oli minerali per circuiti idraulici, non clorurati;200.0;0.0
2026;VC;130113;kg;Piemonte;P;altri oli per circuiti idraulici;0.0;0.0
2026;VC;130205;kg;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;47307.0;5156.0
2026;VC;130205;l;Piemonte;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;353.0;0.0
2026;VC;130206;kg;Piemonte;P;oli sintetici per motori, ingranaggi e lubrificazione;150.0;0.0
2026;VC;130206;l;Piemonte;P;oli sintetici per motori, ingranaggi e lubrificazione;5.0;20.0
2026;VC;130208;kg;Piemonte;P;altri oli per motori, ingranaggi e lubrificazione;870.0;0.0
2026;VC;130307;kg;Piemonte;P;oli minerali isolanti e termoconduttori non clorurati;0.0;0.0
2026;VC;130310;kg;Piemonte;P;altri oli isolanti e oli termoconduttori;1060.0;0.0
2026;VC;130502;kg;Piemonte;P;fanghi di prodotti di separazione olio/acqua;1249.0;0.0
2026;VC;130507;kg;Piemonte;P;acque oleose prodotte da separatori olio/acqua;0.0;0.0
2026;VC;130701;kg;Piemonte;P;olio combustibile e carburante diesel;1000.0;0.0
2026;VC;130703;kg;Piemonte;P;altri carburanti (comprese le miscele);0.0;0.0
