Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Var_2026-09-07;Var_2026-09-15
2026;CR;120105;D13;kg;Lombardia;NP;limatura e trucioli di materiali plastici;D;0.0;0.0
2026;CR;120105;R12;kg;Lombardia;NP;limatura e trucioli di materiali plastici;R;39140.0;10810.0
2026;CR;120105;R13;kg;Lombardia;NP;limatura e trucioli di materiali plastici;R;0.0;0.0
2026;CR;120105;R2;kg;Lombardia;NP;limatura e trucioli di materiali plastici;R;0.0;0.0
2026;CR;120105;R3;kg;Lombardia;NP;limatura e trucioli di materiali plastici;R;78100.0;52338.0
2026;CR;120107;R12;kg;Lombardia;P;oli minerali per macchinari, non contenenti alogeni (eccetto emulsioni e soluzioni);R;0.0;0.0
2026;CR;120108;R12;kg;Lombardia;P;emulsioni e soluzioni per macchinari, contenenti alogeni;R;0.0;0.0
2026;CR;120109;R12;kg;Lombardia;P;emulsioni e soluzioni per macchinari, non contenenti alogeni;R;3181.0;0.0
2026;CR;120112;R12;kg;Lombardia;P;cere e grassi esauriti;R;2857.0;0.0
2026;CR;120113;R12;kg;Lombardia;NP;rifiuti di saldatura;R;8102.0;0.0
2026;CR;120114;R12;kg;Lombardia;P;fanghi di lavorazione, contenenti sostanze pericolose;R;6852.0;0.0
2026;CR;120115;R12;kg;Lombardia;NP;fanghi di lavorazione, diversi da quelli di cui alla voce 12 01 14;R;13783.0;0.0
2026;CR;120116;R12;kg;Lombardia;P;residui di materiale di sabbiatura, contenente sostanze pericolose;R;0.0;0.0
2026;CR;120117;R12;kg;Lombardia;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;R;2620.0;0.0
2026;CR;120117;R13;kg;Lombardia;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;R;0.0;0.0
2026;CR;120117;R5;kg;Lombardia;NP;residui di materiale di sabbiatura, diversi da quelli di cui alla voce 12 01 16;R;0.0;0.0
2026;CR;120118;R12;kg;Lombardia;P;fanghi metallici (fanghi di rettifica, affilatura e lappatura) contenenti oli;R;2221.0;0.0
2026;CR;120120;D13;kg;Lombardia;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;D;0.0;0.0
2026;CR;120120;R12;kg;Lombardia;P;corpi d'utensile e materiali di rettifica esauriti, contenenti sostanze pericolose;R;340.0;0.0
2026;CR;120121;R12;kg;Lombardia;NP;corpi d'utensile e materiali di rettifica esauriti, diversi da quelli di cui alla voce 12 01 20;R;1267.0;70.0
2026;CR;120199;R12;kg;Lombardia;NP;rifiuti non specificati altrimenti;R;5830.0;0.0
2026;CR;120199;R4;kg;Lombardia;NP;rifiuti non specificati altrimenti;R;1870450.0;39140.0
2026;CR;120301;D9;kg;Lombardia;P;soluzioni acquose di lavaggio;D;8800.0;0.0
2026;CR;120301;R12;kg;Lombardia;P;soluzioni acquose di lavaggio;R;140.0;0.0
2026;CR;130105;R12;kg;Lombardia;P;emulsioni non clorurate;R;480.0;2000.0
2026;CR;130110;R12;kg;Lombardia;P;oli minerali per circuiti idraulici, non clorurati;R;0.0;0.0
2026;CR;130113;R12;kg;Lombardia;P;altri oli per circuiti idraulici;R;0.0;0.0
2026;CR;130205;R12;kg;Lombardia;P;oli minerali per motori, ingranaggi e lubrificazione, non clorurati;R;1442.0;500.0
2026;CR;130206;R12;kg;Lombardia;P;oli sintetici per motori, ingranaggi e lubrificazione;R;0.0;0.0
2026;CR;130208;R12;kg;Lombardia;P;altri oli per motori, ingranaggi e lubrificazione;R;9468.0;8210.0
2026;CR;130507;R12;kg;Lombardia;P;acque oleose prodotte da separatori olio/acqua;R;0.0;0.0
2026;CR;130802;R12;kg;Lombardia;P;altre emulsioni;R;12918.0;0.0
2026;CR;140603;R12;kg;Lombardia;P;altri solventi e miscele di solventi;R;0.0;0.0
2026;CR;140605;R12;kg;Lombardia;P;fanghi o rifiuti solidi, contenenti altri solventi;R;8736.0;0.0
2026;CR;150101;;kg;Lombardia;NP;imballaggi di carta e cartone;;19670.0;0.0
2026;CR;150101;R1;kg;Lombardia;NP;imballaggi di carta e cartone;R;0.0;0.0
2026;CR;150101;R12;kg;Lombardia;NP;imballaggi di carta e cartone;R;15540.0;7340.0
2026;CR;150101;R13;kg;Lombardia;NP;imballaggi di carta e cartone;R;10000.0;0.0
2026;CR;150101;R3;kg;Lombardia;NP;imballaggi di carta e cartone;R;805450.0;189280.0
2026;CR;150102;D13;kg;Lombardia;NP;imballaggi di plastica;D;20060.0;0.0
2026;CR;150102;R12;kg;Lombardia;NP;imballaggi di plastica;R;709685.0;44360.0
2026;CR;150102;R13;kg;Lombardia;NP;imballaggi di plastica;R;168230.0;13985.0
2026;CR;150102;R3;kg;Lombardia;NP;imballaggi di plastica;R;62027.0;0.0
2026;CR;150103;R1;kg;Lombardia;NP;imballaggi in legno;R;136590.0;38060.0
2026;CR;150103;R12;kg;Lombardia;NP;imballaggi in legno;R;91645.0;10380.0
2026;CR;150103;R3;kg;Lombardia;NP;imballaggi in legno;R;1452688.0;151578.0
2026;CR;150103;R4;kg;Lombardia;NP;imballaggi in legno;R;1320.0;0.0
2026;CR;150104;R12;kg;Lombardia;NP;imballaggi metallici;R;1600.0;0.0
2026;CR;150104;R13;kg;Lombardia;NP;imballaggi metallici;R;0.0;900.0
2026;CR;150104;R4;kg;Lombardia;NP;imballaggi metallici;R;24300.0;0.0
2026;CR;150104;R5;kg;Lombardia;NP;imballaggi metallici;R;0.0;0.0
2026;CR;150105;R12;kg;Lombardia;NP;imballaggi compositi;R;0.0;5090.0
2026;CR;150106;;kg;Lombardia;NP;imballaggi in materiali misti;;11740.0;0.0
2026;CR;150106;D13;kg;Lombardia;NP;imballaggi in materiali misti;D;51770.0;0.0
2026;CR;150106;R1;kg;Lombardia;NP;imballaggi in materiali misti;R;0.0;0.0
2026;CR;150106;R12;kg;Lombardia;NP;imballaggi in materiali misti;R;1221308.0;394605.0
2026;CR;150106;R13;kg;Lombardia;NP;imballaggi in materiali misti;R;0.0;0.0
2026;CR;150106;R3;kg;Lombardia;NP;imballaggi in materiali misti;R;25000.0;10000.0
2026;CR;150106;R4;kg;Lombardia;NP;imballaggi in materiali misti;R;5740.0;0.0
2026;CR;150107;;kg;Lombardia;NP;imballaggi di vetro;;17740.0;0.0
2026;CR;150107;R12;kg;Lombardia;NP;imballaggi di vetro;R;0.0;0.0
2026;CR;150110;D13;kg;Lombardia;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;D;0.0;0.0
2026;CR;150110;R12;kg;Lombardia;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;121247.0;30199.0
2026;CR;150110;R13;kg;Lombardia;P;imballaggi contenenti residui di sostanze pericolose o contaminati da tali sostanze;R;0.0;0.0
2026;CR;150111;R12;kg;Lombardia;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;R;1313.0;0.0
2026;CR;150111;R13;kg;Lombardia;P;imballaggi metallici contenenti matrici solide porose pericolose (ad esempio amianto), compresi contenitori a pressione vuoti;R;0.0;0.0
2026;CR;150202;D13;kg;Lombardia;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D;0.0;0.0
2026;CR;150202;D15;kg;Lombardia;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;D;0.0;0.0
2026;CR;150202;R12;kg;Lombardia;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R;94642.0;31405.0
2026;CR;150203;D13;kg;Lombardia;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D;0.0;0.0
2026;CR;150203;R12;kg;Lombardia;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R;31113.0;4460.0
2026;CR;160103;R3;kg;Lombardia;NP;pneumatici fuori uso;R;0.0;0.0
2026;CR;160104;R12;kg;Lombardia;P;veicoli fuori uso;R;0.0;0.0
2026;CR;160104;R13;kg;Lombardia;P;veicoli fuori uso;R;638310.0;0.0
2026;CR;160104;R4;kg;Lombardia;P;veicoli fuori uso;R;50910.0;0.0
2026;CR;160106;R13;kg;Lombardia;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;541002.0;0.0
2026;CR;160106;R4;kg;Lombardia;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R;1677560.0;0.0
2026;CR;160107;R12;kg;Lombardia;P;filtri dell'olio;R;0.0;0.0
2026;CR;160112;R12;kg;Lombardia;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R;0.0;0.0
2026;CR;160112;R4;kg;Lombardia;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R;0.0;0.0
2026;CR;160113;R12;kg;Lombardia;P;liquidi per freni;R;0.0;0.0
2026;CR;160114;R12;kg;Lombardia;P;liquidi antigelo contenenti sostanze pericolose;R;0.0;0.0
2026;CR;160117;R12;kg;Lombardia;NP;metalli ferrosi;R;24220.0;0.0
2026;CR;160117;R4;kg;Lombardia;NP;metalli ferrosi;R;996760.0;7330.0
2026;CR;160118;R12;kg;Lombardia;NP;metalli non ferrosi;R;0.0;0.0
2026;CR;160118;R4;kg;Lombardia;NP;metalli non ferrosi;R;3650.0;2650.0
2026;CR;160119;D13;kg;Lombardia;NP;plastica;D;0.0;0.0
2026;CR;160119;R12;kg;Lombardia;NP;plastica;R;7000.0;0.0
2026;CR;160119;R3;kg;Lombardia;NP;plastica;R;2460.0;0.0
2026;CR;160119;R4;kg;Lombardia;NP;plastica;R;0.0;0.0
2026;CR;160120;R12;kg;Lombardia;NP;vetro;R;0.0;0.0
2026;CR;160121;R12;kg;Lombardia;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R;0.0;0.0
2026;CR;160122;R12;kg;Lombardia;NP;componenti non specificati altrimenti;R;1217.0;0.0
2026;CR;160122;R4;kg;Lombardia;NP;componenti non specificati altrimenti;R;4010.0;0.0
2026;CR;160213;R12;kg;Lombardia;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R;0.0;0.0
2026;CR;160214;R12;kg;Lombardia;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;500.0;0.0
2026;CR;160214;R4;kg;Lombardia;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R;10730.0;0.0
2026;CR;160215;R12;kg;Lombardia;P;componenti pericolosi rimossi da apparecchiature fuori uso;R;0.0;0.0
2026;CR;160216;R12;kg;Lombardia;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;3000.0;10000.0
2026;CR;160216;R4;kg;Lombardia;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R;0.0;0.0
2026;CR;160303;R12;kg;Lombardia;P;rifiuti inorganici contenenti sostanze pericolose;R;0.0;0.0
2026;CR;160304;R12;kg;Lombardia;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R;4625.0;230.0
2026;CR;160305;R12;kg;Lombardia;P;rifiuti organici contenenti sostanze pericolose;R;24948.0;47335.0
2026;CR;160306;R12;kg;Lombardia;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R;36810.0;17950.0
2026;CR;160504;R12;kg;Lombardia;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;145.0;0.0
2026;CR;160504;R13;kg;Lombardia;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R;0.0;0.0
2026;CR;160505;R12;kg;Lombardia;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R;155242.0;32310.0
2026;CR;160506;R12;kg;Lombardia;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;R;1176.0;0.0
2026;CR;160509;R5;kg;Lombardia;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;R;366509.0;86975.0
2026;CR;160601;R12;kg;Lombardia;P;batterie al piombo;R;10899.0;0.0
2026;CR;160606;R12;kg;Lombardia;P;elettroliti di batterie e accumulatori, oggetto di raccolta differenziata;R;0.0;0.0
2026;CR;160708;R12;kg;Lombardia;P;rifiuti contenenti oli;R;27001.0;0.0
2026;CR;160709;R12;kg;Lombardia;P;rifiuti contenenti altre sostanze pericolose;R;3860.0;0.0
2026;CR;161001;D9;kg;Lombardia;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D;1560.0;0.0
2026;CR;161001;R12;kg;Lombardia;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;R;5541.0;0.0
2026;CR;161002;;kg;Lombardia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;;183000.0;0.0
2026;CR;161002;D9;kg;Lombardia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D;907560.0;193180.0
2026;CR;161002;R12;kg;Lombardia;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;R;4820.0;0.0
2026;CR;170101;R12;kg;Lombardia;NP;cemento;R;0.0;0.0
2026;CR;170101;R5;kg;Lombardia;NP;cemento;R;5991250.0;436220.0
2026;CR;170102;R12;kg;Lombardia;NP;mattoni;R;0.0;0.0
2026;CR;170102;R5;kg;Lombardia;NP;mattoni;R;2245440.0;742940.0
2026;CR;170103;R5;kg;Lombardia;NP;mattonelle e ceramiche;R;536660.0;0.0
2026;CR;170107;R12;kg;Lombardia;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;23320.0;0.0
2026;CR;170107;R5;kg;Lombardia;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R;3860120.0;0.0
2026;CR;170201;R12;kg;Lombardia;NP;legno;R;32260.0;1080.0
2026;CR;170202;R12;kg;Lombardia;NP;vetro;R;4520.0;5160.0
2026;CR;170203;D13;kg;Lombardia;NP;plastica;D;4680.0;0.0
2026;CR;170203;R12;kg;Lombardia;NP;plastica;R;35610.0;7260.0
2026;CR;170204;R12;kg;Lombardia;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;R;0.0;1660.0
2026;CR;170301;R12;kg;Lombardia;P;miscele bituminose contenenti catrame di carbone;R;0.0;0.0
2026;CR;170302;R5;kg;Lombardia;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;4594580.0;351080.0
2026;CR;170401;R12;kg;Lombardia;NP;rame, bronzo, ottone;R;1582.0;0.0
2026;CR;170401;R4;kg;Lombardia;NP;rame, bronzo, ottone;R;5523.0;0.0
2026;CR;170402;R12;kg;Lombardia;NP;alluminio;R;0.0;27960.0
2026;CR;170402;R13;kg;Lombardia;NP;alluminio;R;0.0;0.0
2026;CR;170402;R4;kg;Lombardia;NP;alluminio;R;21620.0;11330.0
2026;CR;170403;R12;kg;Lombardia;NP;piombo;R;310.0;0.0
2026;CR;170403;R4;kg;Lombardia;NP;piombo;R;0.0;0.0
2026;CR;170404;R12;kg;Lombardia;NP;zinco;R;0.0;0.0
2026;CR;170404;R13;kg;Lombardia;NP;zinco;R;0.0;0.0
2026;CR;170405;R12;kg;Lombardia;NP;ferro e acciaio;R;135595.0;12004.0
2026;CR;170405;R13;kg;Lombardia;NP;ferro e acciaio;R;18870.0;1780.0
2026;CR;170405;R4;kg;Lombardia;NP;ferro e acciaio;R;77975746.0;168690.0
2026;CR;170407;R12;kg;Lombardia;NP;metalli misti;R;77716.0;0.0
2026;CR;170407;R13;kg;Lombardia;NP;metalli misti;R;150.0;0.0
2026;CR;170407;R4;kg;Lombardia;NP;metalli misti;R;14789.0;2090.0
2026;CR;170411;R12;kg;Lombardia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;0.0;0.0
2026;CR;170411;R13;kg;Lombardia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;3080.0;0.0
2026;CR;170411;R4;kg;Lombardia;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;0.0;0.0
2026;CR;170504;R5;kg;Lombardia;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;1870260.0;369510.0
2026;CR;170603;R12;kg;Lombardia;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;R;44820.0;0.0
2026;CR;170604;D13;kg;Lombardia;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;820.0;0.0
2026;CR;170604;R12;kg;Lombardia;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;17960.0;1410.0
2026;CR;170802;R12;kg;Lombardia;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;960.0;0.0
2026;CR;170802;R13;kg;Lombardia;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;0.0;0.0
2026;CR;170802;R5;kg;Lombardia;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;16930.0;8280.0
2026;CR;170903;R12;kg;Lombardia;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;R;0.0;0.0
2026;CR;170904;D13;kg;Lombardia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;0.0;0.0
2026;CR;170904;R12;kg;Lombardia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;10975.0;2760.0
2026;CR;170904;R5;kg;Lombardia;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;33390020.0;1599360.0
2026;CR;180103;R1;kg;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;0.0;0.0
2026;CR;180104;R1;kg;Lombardia;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);R;0.0;0.0
2026;CR;180109;R1;kg;Lombardia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R;0.0;0.0
2026;CR;180109;R12;kg;Lombardia;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R;0.0;0.0
2026;CR;180202;R1;kg;Lombardia;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;0.0;0.0
2026;CR;180208;R1;kg;Lombardia;NP;medicinali diversi da quelli di cui alla voce 18 02 07;R;0.0;0.0
2026;CR;190106;D9;kg;Lombardia;P;rifiuti liquidi acquosi prodotti dal trattamento dei fumi e altri rifiuti liquidi acquosi;D;198920.0;90040.0
2026;CR;190203;D15;kg;Lombardia;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D;15310.0;0.0
2026;CR;190204;D15;kg;Lombardia;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;D;0.0;0.0
2026;CR;190204;R12;kg;Lombardia;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;R;62920.0;0.0
2026;CR;190204;R13;kg;Lombardia;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;R;2479.0;0.0
2026;CR;190206;D15;kg;Lombardia;NP;fanghi prodotti da trattamenti chimico-fisici, diversi da quelli di cui alla voce 19 02 05;D;0.0;0.0
2026;CR;190501;R1;kg;Lombardia;NP;parte di rifiuti urbani e simili non compostata;R;0.0;0.0
2026;CR;190606;R13;kg;Lombardia;NP;digestato prodotto dal trattamento anaerobico di rifiuti di origine animale o vegetale;R;26261000.0;10026000.0
2026;CR;190703;D9;kg;Lombardia;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D;6489420.0;2153380.0
2026;CR;190801;D15;kg;Lombardia;NP;Residui di vagliatura;D;0.0;0.0
2026;CR;190802;D8;kg;Lombardia;NP;rifiuti da dissabbiamento;D;9460.0;0.0
2026;CR;190805;D8;kg;Lombardia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;470920.0;0.0
2026;CR;190805;R1;kg;Lombardia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;0.0;0.0
2026;CR;190805;R12;kg;Lombardia;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;1638540.0;381940.0
2026;CR;190812;D13;kg;Lombardia;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;D;87830.0;0.0
2026;CR;190812;D15;kg;Lombardia;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;D;0.0;0.0
2026;CR;190814;D13;kg;Lombardia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;140800.0;0.0
2026;CR;190814;D15;kg;Lombardia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;3530.0;0.0
2026;CR;190814;R12;kg;Lombardia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;0.0;0.0
2026;CR;190814;R4;kg;Lombardia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;0.0;0.0
2026;CR;190814;R5;kg;Lombardia;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;287680.0;131540.0
2026;CR;190904;R12;kg;Lombardia;NP;carbone attivo esaurito;R;117.0;0.0
2026;CR;190905;D13;kg;Lombardia;NP;resine a scambio ionico saturate o esaurite;D;760.0;0.0
2026;CR;190905;R12;kg;Lombardia;NP;resine a scambio ionico saturate o esaurite;R;702.0;0.0
2026;CR;191001;R4;kg;Lombardia;NP;rifiuti di ferro e acciaio;R;1323670.0;0.0
2026;CR;191002;R12;kg;Lombardia;NP;rifiuti di metalli non ferrosi;R;0.0;0.0
2026;CR;191002;R4;kg;Lombardia;NP;rifiuti di metalli non ferrosi;R;163660.0;47300.0
2026;CR;191201;R3;kg;Lombardia;NP;carta e cartone;R;49340.0;20300.0
2026;CR;191202;R12;kg;Lombardia;NP;metalli ferrosi;R;128067.0;0.0
2026;CR;191202;R4;kg;Lombardia;NP;metalli ferrosi;R;113879702.0;0.0
2026;CR;191203;R12;kg;Lombardia;NP;metalli non ferrosi;R;91419.0;0.0
2026;CR;191203;R13;kg;Lombardia;NP;metalli non ferrosi;R;0.0;0.0
2026;CR;191203;R4;kg;Lombardia;NP;metalli non ferrosi;R;289216.0;71568.0
2026;CR;191204;R12;kg;Lombardia;NP;plastica e gomma;R;40340.0;0.0
2026;CR;191204;R3;kg;Lombardia;NP;plastica e gomma;R;56322.0;0.0
2026;CR;191207;R1;kg;Lombardia;NP;legno diverso da quello di cui alla voce 19 12 06;R;447890.0;106240.0
2026;CR;191207;R12;kg;Lombardia;NP;legno diverso da quello di cui alla voce 19 12 06;R;0.0;0.0
2026;CR;191208;R3;kg;Lombardia;NP;prodotti tessili;R;0.0;0.0
2026;CR;191209;R5;kg;Lombardia;NP;minerali (ad esempio sabbia, rocce);R;2120620.0;574490.0
2026;CR;191210;R1;kg;Lombardia;NP;rifiuti combustibili (combustibile da rifiuti);R;0.0;0.0
2026;CR;191211;R12;kg;Lombardia;P;altri rifiuti (compresi materiali misti) prodotti dal trattamento meccanico di rifiuti, contenenti sostanze pericolose;R;282906.0;25410.0
