Anno;Provincia impianto;Codice EER;Attivita a destinazione;Unita di misura;Regione;Pericoloso;Descrizione EER;Tipo operazione;Tot_2026-08-03;Tot_2026-09-07;Tot_2026-09-15
2026;VE;170302;R12;kg;Veneto;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;286450.0;430640.0;430640.0
2026;VE;170302;R13;kg;Veneto;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;806080.0;806080.0;806080.0
2026;VE;170302;R5;kg;Veneto;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R;35439980.0;39926760.0;44672260.0
2026;VE;170401;R12;kg;Veneto;NP;rame, bronzo, ottone;R;941158.0;1153248.0;1167605.0
2026;VE;170401;R13;kg;Veneto;NP;rame, bronzo, ottone;R;388.0;388.0;388.0
2026;VE;170401;R4;kg;Veneto;NP;rame, bronzo, ottone;R;3218521.0;3586096.0;3586099.0
2026;VE;170402;R12;kg;Veneto;NP;alluminio;R;618642.0;784666.0;829199.0
2026;VE;170402;R13;kg;Veneto;NP;alluminio;R;2620.0;5340.0;5340.0
2026;VE;170402;R4;kg;Veneto;NP;alluminio;R;383162.0;412034.0;412034.0
2026;VE;170403;R12;kg;Veneto;NP;piombo;R;7699.0;7699.0;7699.0
2026;VE;170403;R4;kg;Veneto;NP;piombo;R;7630.0;7630.0;7630.0
2026;VE;170404;R12;kg;Veneto;NP;zinco;R;8210.0;12510.0;12510.0
2026;VE;170404;R4;kg;Veneto;NP;zinco;R;3710.0;3710.0;3710.0
2026;VE;170405;R12;kg;Veneto;NP;ferro e acciaio;R;20813492.0;23397402.0;24226200.0
2026;VE;170405;R13;kg;Veneto;NP;ferro e acciaio;R;845010.0;989310.0;1055550.0
2026;VE;170405;R4;kg;Veneto;NP;ferro e acciaio;R;22855155.0;25673872.0;26290547.0
2026;VE;170407;R12;kg;Veneto;NP;metalli misti;R;1117594.0;1280059.0;1347976.0
2026;VE;170407;R13;kg;Veneto;NP;metalli misti;R;126550.0;151610.0;177400.0
2026;VE;170407;R4;kg;Veneto;NP;metalli misti;R;309957.0;358605.0;375545.0
2026;VE;170409;D13;kg;Veneto;P;rifiuti metallici contaminati da sostanze pericolose;D;2550.0;3050.0;3050.0
2026;VE;170409;R12;kg;Veneto;P;rifiuti metallici contaminati da sostanze pericolose;R;79.0;1259.0;1259.0
2026;VE;170410;R12;kg;Veneto;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;R;60.0;60.0;60.0
2026;VE;170411;R12;kg;Veneto;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;226775.0;265191.0;266911.0
2026;VE;170411;R13;kg;Veneto;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;30.0;1560.0;1560.0
2026;VE;170411;R4;kg;Veneto;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R;80797.0;92582.0;92582.0
2026;VE;170503;D13;kg;Veneto;P;terra e rocce, contenenti sostanze pericolose;D;1097869.0;1836326.0;1836326.0
2026;VE;170503;D14;kg;Veneto;P;terra e rocce, contenenti sostanze pericolose;D;447227.0;535571.0;564591.0
2026;VE;170503;D15;kg;Veneto;P;terra e rocce, contenenti sostanze pericolose;D;16260.0;16260.0;16260.0
2026;VE;170503;D9;kg;Veneto;P;terra e rocce, contenenti sostanze pericolose;D;1064560.0;1475120.0;1475120.0
2026;VE;170503;R12;kg;Veneto;P;terra e rocce, contenenti sostanze pericolose;R;72770.0;96590.0;96590.0
2026;VE;170504;;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;;29220.0;29220.0;29220.0
2026;VE;170504;D1;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;83590930.0;109728270.0;109728270.0
2026;VE;170504;D13;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;24014.0;27170.0;27170.0
2026;VE;170504;D14;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;1320.0;3018.0;3018.0
2026;VE;170504;D15;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;12220.0;13440.0;13440.0
2026;VE;170504;D9;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D;179120.0;179120.0;179120.0
2026;VE;170504;R12;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;7779930.0;8352250.0;8352250.0
2026;VE;170504;R13;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;26930.0;26930.0;26930.0
2026;VE;170504;R5;kg;Veneto;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;R;19106720.0;22971040.0;22971040.0
2026;VE;170506;D9;kg;Veneto;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;D;20120.0;63180.0;63180.0
2026;VE;170506;R12;kg;Veneto;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;R;2852160.0;2970400.0;2970400.0
2026;VE;170506;R5;kg;Veneto;NP;materiale di dragaggio, diverso da quello di cui alla voce 17 05 05;R;1480000.0;1480000.0;1480000.0
2026;VE;170508;R13;kg;Veneto;NP;pietrisco per massicciate ferroviarie, diverso da quello di cui alla voce 17 05 07;R;162060.0;355240.0;355240.0
2026;VE;170508;R5;kg;Veneto;NP;pietrisco per massicciate ferroviarie, diverso da quello di cui alla voce 17 05 07;R;18796680.0;24689020.0;27168500.0
2026;VE;170601;D14;kg;Veneto;P;materiali isolanti, contenenti amianto;D;221028.0;230308.0;249308.0
2026;VE;170601;D15;kg;Veneto;P;materiali isolanti, contenenti amianto;D;3970.0;3970.0;3970.0
2026;VE;170603;D13;kg;Veneto;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;1176886.0;1299121.0;1345015.0
2026;VE;170603;D14;kg;Veneto;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;170188.0;218680.0;218680.0
2026;VE;170603;D15;kg;Veneto;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;D;8780.0;8780.0;8780.0
2026;VE;170603;R12;kg;Veneto;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;R;275673.0;305862.0;312732.0
2026;VE;170603;R13;kg;Veneto;P;altri materiali isolanti contenenti o costituiti da sostanze pericolose;R;30.0;30.0;30.0
2026;VE;170604;D13;kg;Veneto;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;404970.0;414750.0;438340.0
2026;VE;170604;D14;kg;Veneto;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;D;664156.0;664156.0;688559.0
2026;VE;170604;R12;kg;Veneto;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;1502852.0;2105050.0;2154265.0
2026;VE;170604;R13;kg;Veneto;NP;materiali isolanti, diversi da quelli di cui alle voci 17 06 01 e 17 06 03;R;90150.0;97240.0;97240.0
2026;VE;170605;D14;kg;Veneto;P;materiali da costruzione contenenti amianto;D;1623354.0;1903111.0;1903111.0
2026;VE;170605;D15;kg;Veneto;P;materiali da costruzione contenenti amianto;D;1320.0;1320.0;1320.0
2026;VE;170802;R12;kg;Veneto;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;681560.0;807950.0;834522.0
2026;VE;170802;R13;kg;Veneto;NP;materiali da costruzione a base di gesso, diversi da quelli di cui alla voce 17 08 01;R;85850.0;118490.0;118490.0
2026;VE;170903;D13;kg;Veneto;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;D;1886332.0;1887412.0;1887412.0
2026;VE;170903;D14;kg;Veneto;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;D;79408.0;79408.0;79408.0
2026;VE;170903;D15;kg;Veneto;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;D;613.0;613.0;613.0
2026;VE;170903;D9;kg;Veneto;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;D;10700.0;10700.0;10700.0
2026;VE;170903;R12;kg;Veneto;P;altri rifiuti dell'attività di costruzione e demolizione (compresi rifiuti misti) contenenti sostanze pericolose;R;461220.0;484748.0;484748.0
2026;VE;170904;D13;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;17920.0;18863.0;18863.0
2026;VE;170904;D14;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;10.0;980.0;980.0
2026;VE;170904;D15;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;680.0;680.0;680.0
2026;VE;170904;D9;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;D;106510.0;106510.0;106510.0
2026;VE;170904;R12;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;37925562.0;43064757.0;43108777.0
2026;VE;170904;R13;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;2242870.0;2482160.0;2506370.0
2026;VE;170904;R5;kg;Veneto;NP;rifiuti misti dell'attività di costruzione e demolizione, diversi da quelli di cui alle voci 17 09 01, 17 09 02 e 17 09 03;R;44610670.0;52300720.0;52642660.0
2026;VE;180103;R12;kg;Veneto;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;239695.0;287075.0;287075.0
2026;VE;180103;R13;kg;Veneto;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;581.0;581.0;581.0
2026;VE;180104;R12;kg;Veneto;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni (es. bende, ingessature, lenzuola, indumenti monouso, assorbenti igienici);R;241876.0;257287.0;264427.0
2026;VE;180106;D13;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D;538754.0;587311.0;611375.0
2026;VE;180106;D14;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D;283515.0;292209.0;305202.0
2026;VE;180106;D9;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D;2440.0;4080.0;4080.0
2026;VE;180106;R12;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;R;8662.0;9890.0;9890.0
2026;VE;180107;D13;kg;Veneto;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;D;540.0;540.0;540.0
2026;VE;180107;D14;kg;Veneto;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;D;403544.0;506192.0;522515.0
2026;VE;180107;D9;kg;Veneto;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;D;672520.0;774680.0;875980.0
2026;VE;180107;R12;kg;Veneto;NP;sostanze chimiche diverse da quelle di cui alla voce 18 01 06;R;78643.0;98482.0;98505.0
2026;VE;180109;R12;kg;Veneto;NP;medicinali diversi da quelli di cui alla voce 18 01 08;R;83704.0;97426.0;97426.0
2026;VE;180110;R12;kg;Veneto;P;rifiuti di amalgama prodotti da interventi odontoiatrici;R;48.0;48.0;48.0
2026;VE;180202;R12;kg;Veneto;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;15501.0;19377.0;19377.0
2026;VE;180202;R13;kg;Veneto;P;rifiuti che devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;86.0;86.0;86.0
2026;VE;180203;R12;kg;Veneto;NP;rifiuti che non devono essere raccolti e smaltiti applicando precauzioni particolari per evitare infezioni;R;;1400.0;1400.0
2026;VE;180205;D13;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D;31070.0;31070.0;40446.0
2026;VE;180205;D14;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;D;4745.0;4745.0;5763.0
2026;VE;180205;R12;kg;Veneto;P;sostanze chimiche pericolose o contenenti sostanze pericolose;R;;559.0;559.0
2026;VE;180206;D13;kg;Veneto;NP;sostanze chimiche diverse da quelle di cui alla voce 18 02 05;D;949.0;949.0;949.0
2026;VE;180206;D14;kg;Veneto;NP;sostanze chimiche diverse da quelle di cui alla voce 18 02 05;D;1116.0;1116.0;1116.0
2026;VE;180208;R12;kg;Veneto;NP;medicinali diversi da quelli di cui alla voce 18 02 07;R;208.0;208.0;208.0
2026;VE;190102;R12;kg;Veneto;NP;materiali ferrosi estratti da ceneri pesanti;R;45420.0;45420.0;45420.0
2026;VE;190110;R12;kg;Veneto;P;carbone attivo esaurito prodotto dal trattamento dei fumi;R;8800.0;8800.0;8800.0
2026;VE;190111;D14;kg;Veneto;P;ceneri pesanti e scorie, contenenti sostanze pericolose;D;98100.0;98100.0;98100.0
2026;VE;190112;D9;kg;Veneto;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;D;226360.0;228580.0;228580.0
2026;VE;190112;R13;kg;Veneto;NP;ceneri pesanti e scorie, diverse da quelle di cui alla voce 19 01 11;R;440.0;460.0;460.0
2026;VE;190113;D14;kg;Veneto;P;ceneri leggere, contenenti sostanze pericolose;D;;140.0;140.0
2026;VE;190114;D14;kg;Veneto;NP;ceneri leggere, diverse da quelle di cui alla voce 19 01 13;D;1290.0;1290.0;1290.0
2026;VE;190114;D9;kg;Veneto;NP;ceneri leggere, diverse da quelle di cui alla voce 19 01 13;D;36470.0;36470.0;36470.0
2026;VE;190115;R12;kg;Veneto;P;polveri di caldaia, contenenti sostanze pericolose;R;34940.0;34940.0;34940.0
2026;VE;190203;;kg;Veneto;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;;1800.0;1800.0;1800.0
2026;VE;190203;D9;kg;Veneto;NP;rifiuti premiscelati composti esclusivamente da rifiuti non pericolosi;D;223730.0;252410.0;280950.0
2026;VE;190204;;kg;Veneto;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;;27135.0;32015.0;32015.0
2026;VE;190204;D13;kg;Veneto;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;D;40120.0;50520.0;51940.0
2026;VE;190204;D14;kg;Veneto;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;D;449560.0;508280.0;508280.0
2026;VE;190204;D9;kg;Veneto;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;D;372760.0;401340.0;542180.0
2026;VE;190204;R12;kg;Veneto;P;Rifiuti premiscelati contenenti almeno un rifiuto pericoloso;R;118260.0;120400.0;121500.0
2026;VE;190205;D9;kg;Veneto;P;fanghi prodotti da trattamenti chimico-fisici, contenenti sostanze pericolose;D;;;20320.0
2026;VE;190205;R12;kg;Veneto;P;fanghi prodotti da trattamenti chimico-fisici, contenenti sostanze pericolose;R;660.0;660.0;660.0
2026;VE;190206;D9;kg;Veneto;NP;fanghi prodotti da trattamenti chimico-fisici, diversi da quelli di cui alla voce 19 02 05;D;20620.0;20620.0;482120.0
2026;VE;190211;D13;kg;Veneto;P;altri rifiuti contenenti sostanze pericolose;D;172980.0;172980.0;172980.0
2026;VE;190211;R12;kg;Veneto;P;altri rifiuti contenenti sostanze pericolose;R;490180.0;693700.0;693700.0
2026;VE;190304;D15;kg;Veneto;P;rifiuti contrassegnati come pericolosi, parzialmente stabilizzati diversi da quelli di cui al punto 19 03 08;D;45900.0;50620.0;50620.0
2026;VE;190305;D15;kg;Veneto;NP;rifiuti stabilizzati diversi da quelli di cui alla voce 19 03 04;D;820.0;820.0;820.0
2026;VE;190306;D1;kg;Veneto;P;rifiuti contrassegnati come pericolosi, solidificati;D;;944830.0;944830.0
2026;VE;190306;D15;kg;Veneto;P;rifiuti contrassegnati come pericolosi, solidificati;D;;15660.0;15660.0
2026;VE;190307;D15;kg;Veneto;NP;rifiuti solidificati diversi da quelli di cui alla voce 19 03 06;D;20800.0;24880.0;24880.0
2026;VE;190501;R12;kg;Veneto;NP;parte di rifiuti urbani e simili non compostata;R;7280.0;7280.0;7280.0
2026;VE;190703;D9;kg;Veneto;NP;percolato di discarica, diverso da quello di cui alla voce 19 07 02;D;27683110.0;32916270.0;34451210.0
2026;VE;190801;;kg;Veneto;NP;Residui di vagliatura;;12190.0;13820.0;15980.0
2026;VE;190801;D1;kg;Veneto;NP;Residui di vagliatura;D;158120.0;169840.0;169840.0
2026;VE;190801;D13;kg;Veneto;NP;Residui di vagliatura;D;160.0;160.0;160.0
2026;VE;190801;D15;kg;Veneto;NP;Residui di vagliatura;D;27860.0;31360.0;31360.0
2026;VE;190801;R12;kg;Veneto;NP;Residui di vagliatura;R;10987.0;11632.0;11632.0
2026;VE;190802;D8;kg;Veneto;NP;rifiuti da dissabbiamento;D;400080.0;445780.0;445780.0
2026;VE;190802;D9;kg;Veneto;NP;rifiuti da dissabbiamento;D;118880.0;134580.0;147380.0
2026;VE;190802;R13;kg;Veneto;NP;rifiuti da dissabbiamento;R;159460.0;159460.0;159460.0
2026;VE;190802;R5;kg;Veneto;NP;rifiuti da dissabbiamento;R;3792010.0;3792010.0;3792010.0
2026;VE;190805;D8;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;6752560.0;7992830.0;7992830.0
2026;VE;190805;D9;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;D;5906440.0;7156710.0;8186270.0
2026;VE;190805;R12;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;17162650.0;19605610.0;19668570.0
2026;VE;190805;R13;kg;Veneto;NP;fanghi prodotti dal trattamento delle acque reflue urbane;R;185600.0;282510.0;282510.0
2026;VE;190806;R12;kg;Veneto;P;resine a scambio ionico saturate o esaurite;R;280.0;280.0;280.0
2026;VE;190807;D9;kg;Veneto;P;soluzioni e fanghi di rigenerazione degli scambiatori di ioni;D;726400.0;867080.0;985000.0
2026;VE;190808;D9;kg;Veneto;P;rifiuti prodotti da sistemi a membrana, contenenti sostanze pericolose;D;190020.0;353060.0;371060.0
2026;VE;190809;D9;kg;Veneto;NP;miscele di oli e grassi prodotte dalla separazione olio/acqua, contenenti esclusivamente oli e grassi commestibili;D;21160.0;21160.0;21160.0
2026;VE;190809;R12;kg;Veneto;NP;miscele di oli e grassi prodotte dalla separazione olio/acqua, contenenti esclusivamente oli e grassi commestibili;R;54680.0;54680.0;54680.0
2026;VE;190810;D9;kg;Veneto;P;miscele di oli e grassi prodotte dalla separazione olio/acqua, diverse da quelle di cui alla voce 19 08 09;D;5978700.0;7206780.0;8261700.0
2026;VE;190812;D9;kg;Veneto;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;D;978900.0;1124800.0;1241640.0
2026;VE;190812;R12;kg;Veneto;NP;fanghi prodotti dal trattamento biologico di acque reflue industriali, diversi da quelli di cui alla voce 19 08 11;R;10160.0;10160.0;10160.0
2026;VE;190813;D13;kg;Veneto;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;D;21140.0;21140.0;21140.0
2026;VE;190813;D14;kg;Veneto;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;D;2843.0;5051.0;5051.0
2026;VE;190813;D15;kg;Veneto;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;D;1115.0;1115.0;1115.0
2026;VE;190813;D9;kg;Veneto;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;D;382800.0;433280.0;487460.0
2026;VE;190813;R12;kg;Veneto;P;fanghi contenenti sostanze pericolose prodotti da altri trattamenti di acque reflue industriali;R;58620.0;90960.0;90960.0
2026;VE;190814;D13;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;13234.0;13752.0;13752.0
2026;VE;190814;D14;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;149174.0;149949.0;149949.0
2026;VE;190814;D15;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;17833.0;17833.0;17833.0
2026;VE;190814;D9;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;D;1097120.0;1551910.0;1742330.0
2026;VE;190814;R12;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;75409.0;80112.0;80112.0
2026;VE;190814;R5;kg;Veneto;NP;fanghi prodotti da altri trattamenti di acque reflue industriali, diversi da quelli di cui alla voce 19 08 13;R;121140.0;121140.0;121140.0
2026;VE;190901;D13;kg;Veneto;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;D;12500.0;12500.0;12500.0
2026;VE;190901;R12;kg;Veneto;NP;rifiuti solidi prodotti dai processi di filtrazione e vaglio primari;R;38030.0;38030.0;38030.0
2026;VE;190902;D13;kg;Veneto;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D;12000.0;12000.0;12000.0
2026;VE;190902;D14;kg;Veneto;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D;23300.0;23300.0;23300.0
2026;VE;190902;D9;kg;Veneto;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;D;22680.0;22680.0;22680.0
2026;VE;190902;R5;kg;Veneto;NP;fanghi prodotti dai processi di chiarificazione dell'acqua;R;1380180.0;1886700.0;2194040.0
2026;VE;190904;D13;kg;Veneto;NP;carbone attivo esaurito;D;2540.0;2540.0;2540.0
2026;VE;190904;R12;kg;Veneto;NP;carbone attivo esaurito;R;24168.0;24408.0;24408.0
2026;VE;190905;D13;kg;Veneto;NP;resine a scambio ionico saturate o esaurite;D;2660.0;2660.0;2660.0
2026;VE;190905;D14;kg;Veneto;NP;resine a scambio ionico saturate o esaurite;D;1523.0;1523.0;1523.0
2026;VE;190905;R12;kg;Veneto;NP;resine a scambio ionico saturate o esaurite;R;5588.0;9888.0;9888.0
2026;VE;190906;D9;kg;Veneto;NP;soluzioni e fanghi di rigenerazione delle resine a scambio ionico;D;71600.0;71600.0;71600.0
2026;VE;191001;R12;kg;Veneto;NP;rifiuti di ferro e acciaio;R;215140.0;216000.0;216000.0
2026;VE;191002;R12;kg;Veneto;NP;rifiuti di metalli non ferrosi;R;70786.0;76549.0;82438.0
