Anno;Provincia impianto;Regione;Codice EER;Pericoloso;Descrizione EER;Attivita a destinazione;Tipo operazione;Quantita;Unita di misura
2025;CE;Campania;150202;P;assorbenti, materiali filtranti (inclusi filtri dell'olio non specificati altrimenti), stracci e indumenti protettivi, contaminati da sostanze pericolose;R4;R;640;kg
2025;CE;Campania;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D13;D;360076;kg
2025;CE;Campania;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;D14;D;23160;kg
2025;CE;Campania;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R12;R;392860;kg
2025;CE;Campania;150203;NP;assorbenti, materiali filtranti, stracci e indumenti protettivi, diversi da quelli di cui alla voce 15 02 02;R13;R;2100;kg
2025;CE;Campania;160103;NP;pneumatici fuori uso;D13;D;22;kg
2025;CE;Campania;160103;NP;pneumatici fuori uso;R12;R;12054579;kg
2025;CE;Campania;160104;P;veicoli fuori uso;D9;D;100;kg
2025;CE;Campania;160104;P;veicoli fuori uso;R12;R;869354;kg
2025;CE;Campania;160104;P;veicoli fuori uso;R13;R;11008684;kg
2025;CE;Campania;160104;P;veicoli fuori uso;R3;R;7251;kg
2025;CE;Campania;160104;P;veicoli fuori uso;R4;R;8724581;kg
2025;CE;Campania;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;;;1300;kg
2025;CE;Campania;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R12;R;97670;kg
2025;CE;Campania;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R13;R;1665254;kg
2025;CE;Campania;160106;NP;veicoli fuori uso, non contenenti liquidi né altre componenti pericolose;R4;R;4588392;kg
2025;CE;Campania;160107;P;filtri dell'olio;R12;R;88849;kg
2025;CE;Campania;160110;P;componenti esplosivi (ad esempio «air bag»);D13;D;25;kg
2025;CE;Campania;160112;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;D13;D;31095;kg
2025;CE;Campania;160112;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R12;R;134352;kg
2025;CE;Campania;160112;NP;pastiglie per freni, diverse da quelle di cui alla voce 16 01 11;R4;R;13;kg
2025;CE;Campania;160113;P;liquidi per freni;D13;D;3347;kg
2025;CE;Campania;160114;P;liquidi antigelo contenenti sostanze pericolose;D13;D;2019;kg
2025;CE;Campania;160114;P;liquidi antigelo contenenti sostanze pericolose;D9;D;32596;kg
2025;CE;Campania;160115;NP;liquidi antigelo diversi da quelli di cui alla voce 16 01 14;D9;D;4667;kg
2025;CE;Campania;160116;NP;serbatoi per gas liquefatto;R12;R;1435;kg
2025;CE;Campania;160116;NP;serbatoi per gas liquefatto;R13;R;70980;kg
2025;CE;Campania;160116;NP;serbatoi per gas liquefatto;R4;R;15070;kg
2025;CE;Campania;160117;NP;metalli ferrosi;D13;D;515;kg
2025;CE;Campania;160117;NP;metalli ferrosi;R12;R;1230844;kg
2025;CE;Campania;160117;NP;metalli ferrosi;R13;R;2580;kg
2025;CE;Campania;160117;NP;metalli ferrosi;R4;R;436244;kg
2025;CE;Campania;160118;NP;metalli non ferrosi;R12;R;587560;kg
2025;CE;Campania;160118;NP;metalli non ferrosi;R13;R;1660;kg
2025;CE;Campania;160118;NP;metalli non ferrosi;R4;R;1123047;kg
2025;CE;Campania;160119;NP;plastica;D13;D;13618;kg
2025;CE;Campania;160119;NP;plastica;R12;R;195530;kg
2025;CE;Campania;160119;NP;plastica;R13;R;4220;kg
2025;CE;Campania;160119;NP;plastica;R3;R;2472870;kg
2025;CE;Campania;160120;NP;vetro;D13;D;2726;kg
2025;CE;Campania;160120;NP;vetro;R12;R;6961;kg
2025;CE;Campania;160121;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;D13;D;14411;kg
2025;CE;Campania;160121;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R12;R;50;kg
2025;CE;Campania;160121;P;componenti pericolosi diversi da quelli di cui alle voci da 16 01 07 a 16 01 11, 16 01 13 e 16 01 14;R13;R;2195;kg
2025;CE;Campania;160122;NP;componenti non specificati altrimenti;D13;D;34987;kg
2025;CE;Campania;160122;NP;componenti non specificati altrimenti;R12;R;353793;kg
2025;CE;Campania;160122;NP;componenti non specificati altrimenti;R13;R;57120;kg
2025;CE;Campania;160122;NP;componenti non specificati altrimenti;R4;R;120140;kg
2025;CE;Campania;160209;P;trasformatori e condensatori contenenti PCB;R12;R;4865;kg
2025;CE;Campania;160211;P;apparecchiature fuori uso, contenenti clorofluorocarburi, HCFC, HFC;R12;R;97222;kg
2025;CE;Campania;160213;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R12;R;196654;kg
2025;CE;Campania;160213;P;apparecchiature fuori uso, contenenti componenti pericolosi (1) diversi da quelli di cui alle voci 16 02 09 e 16 02 12;R4;R;11334;kg
2025;CE;Campania;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R12;R;1967346;kg
2025;CE;Campania;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R13;R;66855;kg
2025;CE;Campania;160214;NP;apparecchiature fuori uso, diverse da quelle di cui alle voci da 16 02 09 a 16 02 13;R4;R;1294743;kg
2025;CE;Campania;160215;P;componenti pericolosi rimossi da apparecchiature fuori uso;R12;R;2039;kg
2025;CE;Campania;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R12;R;474252;kg
2025;CE;Campania;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R13;R;81970;kg
2025;CE;Campania;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R3;R;6310;kg
2025;CE;Campania;160216;NP;componenti rimossi da apparecchiature fuori uso, diversi da quelli di cui alla voce 16 02 15;R4;R;727515;kg
2025;CE;Campania;160303;P;rifiuti inorganici contenenti sostanze pericolose;D13;D;783535;kg
2025;CE;Campania;160303;P;rifiuti inorganici contenenti sostanze pericolose;D9;D;144932;kg
2025;CE;Campania;160303;P;rifiuti inorganici contenenti sostanze pericolose;R12;R;528039;kg
2025;CE;Campania;160303;P;rifiuti inorganici contenenti sostanze pericolose;R5;R;3136460;kg
2025;CE;Campania;160304;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;D13;D;322318;kg
2025;CE;Campania;160304;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;D9;D;10705;kg
2025;CE;Campania;160304;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R12;R;1142882;kg
2025;CE;Campania;160304;NP;rifiuti inorganici, diversi da quelli di cui alla voce 16 03 03;R5;R;2483800;kg
2025;CE;Campania;160305;P;rifiuti organici contenenti sostanze pericolose;D13;D;1015521;kg
2025;CE;Campania;160305;P;rifiuti organici contenenti sostanze pericolose;D9;D;145609;kg
2025;CE;Campania;160305;P;rifiuti organici contenenti sostanze pericolose;R12;R;241779;kg
2025;CE;Campania;160306;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D13;D;1905468;kg
2025;CE;Campania;160306;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D14;D;3440;kg
2025;CE;Campania;160306;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;D9;D;88669;kg
2025;CE;Campania;160306;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R12;R;734346;kg
2025;CE;Campania;160306;NP;rifiuti organici diversi da quelli di cui alla voce 16 03 05;R3;R;305300;kg
2025;CE;Campania;160504;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;D13;D;200;kg
2025;CE;Campania;160504;P;gas in contenitori a pressione (compresi gli halon), contenenti sostanze pericolose;R12;R;9244;kg
2025;CE;Campania;160505;NP;gas in contenitori a pressione, diversi da quelli di cui alla voce 16 05 04;R12;R;42120;kg
2025;CE;Campania;160506;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;D13;D;58359;kg
2025;CE;Campania;160506;P;sostanze chimiche di laboratorio contenenti o costituite da sostanze pericolose, comprese le miscele di sostanze chimiche di laboratorio;R12;R;175990;kg
2025;CE;Campania;160507;P;sostanze chimiche inorganiche di scarto contenenti o costituite da sostanze pericolose;D13;D;1830;kg
2025;CE;Campania;160508;P;sostanze chimiche organiche di scarto contenenti o costituite da sostanze pericolose;D13;D;10159;kg
2025;CE;Campania;160508;P;sostanze chimiche organiche di scarto contenenti o costituite da sostanze pericolose;R12;R;1295;kg
2025;CE;Campania;160509;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;D13;D;4996;kg
2025;CE;Campania;160509;NP;sostanze chimiche di scarto diverse da quelle di cui alle voci 16 05 06, 16 05 07 e 16 05 08;R12;R;77;kg
2025;CE;Campania;160601;P;batterie al piombo;R12;R;31029;kg
2025;CE;Campania;160601;P;batterie al piombo;R4;R;53480822;kg
2025;CE;Campania;160602;P;batterie al nichel-cadmio;R12;R;6793;kg
2025;CE;Campania;160604;NP;batterie alcaline (tranne 16 06 03);R12;R;3786;kg
2025;CE;Campania;160605;NP;altre batterie e accumulatori;R12;R;4500;kg
2025;CE;Campania;160606;P;elettroliti di batterie e accumulatori, oggetto di raccolta differenziata;D13;D;2545;kg
2025;CE;Campania;160606;P;elettroliti di batterie e accumulatori, oggetto di raccolta differenziata;R5;R;4110879;kg
2025;CE;Campania;160708;P;rifiuti contenenti oli;D13;D;22800;kg
2025;CE;Campania;160708;P;rifiuti contenenti oli;D9;D;65774;kg
2025;CE;Campania;160708;P;rifiuti contenenti oli;R12;R;7265;kg
2025;CE;Campania;160709;P;rifiuti contenenti altre sostanze pericolose;D13;D;200;kg
2025;CE;Campania;160709;P;rifiuti contenenti altre sostanze pericolose;D9;D;22380;kg
2025;CE;Campania;160801;NP;catalizzatori esauriti contenenti oro, argento, renio, rodio, palladio, iridio o platino (tranne 16 08 07);R13;R;69;kg
2025;CE;Campania;160802;P;catalizzatori esauriti contenenti metalli di transizione pericolosi o composti di metalli di transizione pericolosi;D13;D;23700;kg
2025;CE;Campania;160803;NP;catalizzatori esauriti contenenti metalli di transizione o composti di metalli di transizione, non specificati altrimenti;D13;D;163;kg
2025;CE;Campania;160807;P;catalizzatori esauriti contaminati da sostanze pericolose;D13;D;3228;kg
2025;CE;Campania;160902;P;cromati, ad esempio cromato di potassio, dicromato di potassio o di sodio;D13;D;264;kg
2025;CE;Campania;161001;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D13;D;121598;kg
2025;CE;Campania;161001;P;rifiuti liquidi acquosi, contenenti sostanze pericolose;D9;D;2003842;kg
2025;CE;Campania;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D13;D;230300;kg
2025;CE;Campania;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D15;D;317430;kg
2025;CE;Campania;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D8;D;16994035;kg
2025;CE;Campania;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;D9;D;132876007;kg
2025;CE;Campania;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;R12;R;4603027;kg
2025;CE;Campania;161002;NP;rifiuti liquidi acquosi, diversi da quelle di cui alla voce 16 10 01;R3;R;672800;kg
2025;CE;Campania;161003;P;concentrati acquosi, contenenti sostanze pericolose;D13;D;4339;kg
2025;CE;Campania;161003;P;concentrati acquosi, contenenti sostanze pericolose;D9;D;126907;kg
2025;CE;Campania;161004;NP;concentrati acquosi, diversi da quelli di cui alla voce 16 10 03;D9;D;256582;kg
2025;CE;Campania;161004;NP;concentrati acquosi, diversi da quelli di cui alla voce 16 10 03;R12;R;88950;kg
2025;CE;Campania;161102;NP;rivestimenti e materiali refrattari a base di carbone provenienti dalle lavorazioni metallurgiche, diversi da quelli di cui alla voce 16 11 01;D13;D;814;kg
2025;CE;Campania;161102;NP;rivestimenti e materiali refrattari a base di carbone provenienti dalle lavorazioni metallurgiche, diversi da quelli di cui alla voce 16 11 01;R5;R;1230;kg
2025;CE;Campania;161103;P;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, contenenti sostanze pericolose;D13;D;70640;kg
2025;CE;Campania;161103;P;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, contenenti sostanze pericolose;R5;R;55920;kg
2025;CE;Campania;161104;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;D13;D;10102;kg
2025;CE;Campania;161104;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R12;R;162580;kg
2025;CE;Campania;161104;NP;altri rivestimenti e materiali refrattari provenienti da processi metallurgici, diversi da quelli di cui alla voce 16 11 03;R5;R;2019310;kg
2025;CE;Campania;161105;P;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, contenenti sostanze pericolose;D13;D;703;kg
2025;CE;Campania;161105;P;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, contenenti sostanze pericolose;R12;R;28;kg
2025;CE;Campania;161105;P;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, contenenti sostanze pericolose;R5;R;47000;kg
2025;CE;Campania;161106;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;D13;D;31039;kg
2025;CE;Campania;161106;NP;rivestimenti e materiali refrattari provenienti da lavorazioni non metallurgiche, diversi da quelli di cui alla voce 16 11 05;R5;R;5120;kg
2025;CE;Campania;170101;NP;cemento;D13;D;1980;kg
2025;CE;Campania;170101;NP;cemento;R12;R;314600;kg
2025;CE;Campania;170101;NP;cemento;R13;R;1058900;kg
2025;CE;Campania;170101;NP;cemento;R5;R;135111895;kg
2025;CE;Campania;170102;NP;mattoni;R5;R;1633410;kg
2025;CE;Campania;170103;NP;mattonelle e ceramiche;D13;D;267;kg
2025;CE;Campania;170103;NP;mattonelle e ceramiche;R12;R;24100;kg
2025;CE;Campania;170103;NP;mattonelle e ceramiche;R5;R;524120;kg
2025;CE;Campania;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;D13;D;790;kg
2025;CE;Campania;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R13;R;4670;kg
2025;CE;Campania;170107;NP;miscugli di cemento, mattoni, mattonelle e ceramiche, diversi da quelli di cui alla voce 17 01 06;R5;R;4940740;kg
2025;CE;Campania;170201;NP;legno;D13;D;18715;kg
2025;CE;Campania;170201;NP;legno;R12;R;1893503;kg
2025;CE;Campania;170201;NP;legno;R13;R;528400;kg
2025;CE;Campania;170201;NP;legno;R3;R;44287;kg
2025;CE;Campania;170201;NP;legno;R5;R;660;kg
2025;CE;Campania;170202;NP;vetro;D13;D;3104;kg
2025;CE;Campania;170202;NP;vetro;R12;R;104581;kg
2025;CE;Campania;170202;NP;vetro;R13;R;1000;kg
2025;CE;Campania;170202;NP;vetro;R5;R;83300;kg
2025;CE;Campania;170203;NP;plastica;D13;D;88019;kg
2025;CE;Campania;170203;NP;plastica;D14;D;22700;kg
2025;CE;Campania;170203;NP;plastica;R12;R;900885;kg
2025;CE;Campania;170203;NP;plastica;R13;R;272730;kg
2025;CE;Campania;170203;NP;plastica;R3;R;40090;kg
2025;CE;Campania;170203;NP;plastica;R5;R;6048;kg
2025;CE;Campania;170204;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;D13;D;93571;kg
2025;CE;Campania;170204;P;vetro, plastica e legno contenenti sostanze pericolose o da esse contaminati;R12;R;40189;kg
2025;CE;Campania;170301;P;miscele bituminose contenenti catrame di carbone;D13;D;563898;kg
2025;CE;Campania;170301;P;miscele bituminose contenenti catrame di carbone;R12;R;1294464;kg
2025;CE;Campania;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;D13;D;26865;kg
2025;CE;Campania;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R12;R;1697683;kg
2025;CE;Campania;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R13;R;1128430;kg
2025;CE;Campania;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R3;R;120;kg
2025;CE;Campania;170302;NP;miscele bituminose diverse da quelle di cui alla voce 17 03 01;R5;R;219630880;kg
2025;CE;Campania;170401;NP;rame, bronzo, ottone;R12;R;54666;kg
2025;CE;Campania;170401;NP;rame, bronzo, ottone;R13;R;195216;kg
2025;CE;Campania;170401;NP;rame, bronzo, ottone;R4;R;5398625;kg
2025;CE;Campania;170402;NP;alluminio;R12;R;792666;kg
2025;CE;Campania;170402;NP;alluminio;R13;R;311495;kg
2025;CE;Campania;170402;NP;alluminio;R4;R;6111393;kg
2025;CE;Campania;170403;NP;piombo;R12;R;15780;kg
2025;CE;Campania;170403;NP;piombo;R13;R;80971;kg
2025;CE;Campania;170403;NP;piombo;R4;R;223797;kg
2025;CE;Campania;170404;NP;zinco;R4;R;7990;kg
2025;CE;Campania;170405;NP;ferro e acciaio;D13;D;303;kg
2025;CE;Campania;170405;NP;ferro e acciaio;R12;R;3164770;kg
2025;CE;Campania;170405;NP;ferro e acciaio;R13;R;426210;kg
2025;CE;Campania;170405;NP;ferro e acciaio;R4;R;21568213;kg
2025;CE;Campania;170406;NP;stagno;R12;R;3560;kg
2025;CE;Campania;170406;NP;stagno;R4;R;810;kg
2025;CE;Campania;170407;NP;metalli misti;R12;R;992934;kg
2025;CE;Campania;170407;NP;metalli misti;R13;R;116440;kg
2025;CE;Campania;170407;NP;metalli misti;R4;R;3860711;kg
2025;CE;Campania;170409;P;rifiuti metallici contaminati da sostanze pericolose;D13;D;16160;kg
2025;CE;Campania;170409;P;rifiuti metallici contaminati da sostanze pericolose;R12;R;41650;kg
2025;CE;Campania;170410;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;D13;D;1080;kg
2025;CE;Campania;170410;P;cavi impregnati di olio, di catrame di carbone o di altre sostanze pericolose;R12;R;69890;kg
2025;CE;Campania;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;D13;D;2685;kg
2025;CE;Campania;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R12;R;314331;kg
2025;CE;Campania;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R13;R;170280;kg
2025;CE;Campania;170411;NP;cavi, diversi da quelli di cui alla voce 17 04 10;R4;R;351640;kg
2025;CE;Campania;170503;P;terra e rocce, contenenti sostanze pericolose;D13;D;2531637;kg
2025;CE;Campania;170503;P;terra e rocce, contenenti sostanze pericolose;D14;D;9140;kg
2025;CE;Campania;170503;P;terra e rocce, contenenti sostanze pericolose;D9;D;945500;kg
2025;CE;Campania;170503;P;terra e rocce, contenenti sostanze pericolose;R12;R;109810;kg
2025;CE;Campania;170503;P;terra e rocce, contenenti sostanze pericolose;R5;R;5088630;kg
2025;CE;Campania;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D13;D;174780;kg
2025;CE;Campania;170504;NP;terra e rocce, diverse da quelle di cui alla voce 17 05 03;D9;D;514960;kg
